calc_days,data_well_name_id,total_fluid_bpd
21.708,COOPER 15H,4728
21.708,COOPER 81H,6384
21.750,COOPER 11H,6120
21.750,COOPER 15H,4728
21.750,COOPER 81H,6360
21.792,COOPER 11H,5952
21.792,COOPER 15H,4728
21.792,COOPER 81H,6360
21.833,COOPER 11H,5760
21.833,COOPER 15H,4728
21.833,COOPER 81H,6336
21.875,COOPER 11H,5688
21.875,COOPER 15H,4728
21.875,COOPER 81H,6288
21.917,COOPER 11H,5736
21.917,COOPER 15H,4728
21.917,COOPER 81H,6240
21.958,COOPER 11H,5688
21.958,COOPER 15H,4728
21.958,COOPER 81H,6312
22.000,COOPER 11H,5688
22.000,COOPER 15H,4728
22.000,COOPER 81H,6264
22.042,COOPER 11H,5664
22.042,COOPER 15H,4728
22.042,COOPER 81H,6216
22.083,COOPER 11H,5664
22.083,COOPER 15H,4728
22.083,COOPER 81H,6216
22.125,COOPER 11H,5640
22.125,COOPER 15H,4728
22.125,COOPER 81H,6192
22.167,COOPER 11H,5688
22.167,COOPER 15H,4728
22.167,COOPER 81H,6144
22.208,COOPER 11H,5616
22.208,COOPER 15H,4728
22.208,COOPER 81H,6216
22.250,COOPER 11H,5616
22.250,COOPER 15H,4728
22.250,COOPER 81H,6144
22.292,COOPER 11H,5616
22.292,COOPER 15H,4728
22.292,COOPER 81H,6144
22.333,COOPER 11H,5616
22.333,COOPER 15H,4728
22.333,COOPER 81H,6168
22.375,COOPER 11H,5568
22.375,COOPER 15H,4728
22.375,COOPER 81H,6120
22.417,COOPER 11H,5568
22.417,COOPER 15H,4464
22.417,COOPER 81H,6120
22.458,COOPER 11H,5568
22.458,COOPER 15H,4464
22.458,COOPER 81H,6144
22.500,COOPER 11H,5544
22.500,COOPER 15H,4464
22.500,COOPER 81H,6120
22.542,COOPER 11H,5592
22.542,COOPER 15H,4464
22.542,COOPER 81H,6072
22.583,COOPER 11H,5544
22.583,COOPER 15H,4464
22.583,COOPER 81H,6024
22.625,COOPER 11H,5472
22.625,COOPER 15H,4464
22.625,COOPER 81H,6072
22.667,COOPER 11H,5496
22.667,COOPER 15H,4464
22.667,COOPER 81H,6024
22.708,COOPER 11H,5472
22.708,COOPER 15H,4464
22.708,COOPER 81H,6072
22.750,COOPER 11H,5448
22.750,COOPER 15H,4464
22.750,COOPER 81H,6048
22.792,COOPER 11H,5472
22.792,COOPER 15H,4464
22.792,COOPER 81H,6000
22.833,COOPER 11H,5400
22.833,COOPER 15H,4464
22.833,COOPER 81H,5928
22.875,COOPER 11H,5376
22.875,COOPER 15H,4464
22.875,COOPER 81H,5976
22.917,COOPER 11H,5376
22.917,COOPER 15H,4464
22.917,COOPER 81H,5928
22.958,COOPER 11H,5376
22.958,COOPER 15H,4464
22.958,COOPER 81H,5928
23.000,COOPER 11H,5352
23.000,COOPER 15H,4464
23.000,COOPER 81H,5928
23.042,COOPER 11H,5280
23.042,COOPER 15H,4464
23.042,COOPER 81H,5880
23.083,COOPER 11H,5328
23.083,COOPER 15H,4464
23.083,COOPER 81H,5880
23.125,COOPER 11H,5304
23.125,COOPER 15H,4464
23.125,COOPER 81H,5904
23.167,COOPER 11H,5256
23.167,COOPER 15H,4464
23.167,COOPER 81H,5832
23.208,COOPER 11H,5304
23.208,COOPER 15H,4464
23.208,COOPER 81H,5760
23.250,COOPER 11H,5304
23.250,COOPER 15H,4464
23.250,COOPER 81H,5808
23.292,COOPER 11H,5304
23.292,COOPER 15H,4464
23.292,COOPER 81H,5712
23.333,COOPER 11H,5280
23.333,COOPER 15H,4464
23.333,COOPER 81H,5760
23.375,COOPER 11H,5232
23.375,COOPER 15H,4464
23.375,COOPER 81H,5760
23.417,COOPER 11H,5232
23.417,COOPER 15H,4152
23.417,COOPER 81H,5760
23.458,COOPER 11H,5232
23.458,COOPER 15H,4152
23.458,COOPER 81H,5712
23.500,COOPER 11H,5256
23.500,COOPER 15H,4152
23.500,COOPER 81H,5712
23.542,COOPER 11H,5232
23.542,COOPER 15H,4152
23.542,COOPER 81H,5712
23.583,COOPER 11H,5184
23.583,COOPER 15H,4152
23.583,COOPER 81H,5808
23.625,COOPER 11H,5136
23.625,COOPER 15H,4152
23.625,COOPER 81H,5712
23.667,COOPER 11H,5136
23.667,COOPER 15H,4152
23.667,COOPER 81H,5760
23.708,COOPER 11H,5088
23.708,COOPER 15H,4152
23.708,COOPER 81H,5760
23.750,COOPER 11H,5040
23.750,COOPER 15H,4152
23.750,COOPER 81H,5712
23.792,COOPER 11H,5088
23.792,COOPER 15H,4152
23.792,COOPER 81H,5616
23.833,COOPER 11H,5040
23.833,COOPER 15H,4152
23.833,COOPER 81H,5640
23.875,COOPER 11H,4992
23.875,COOPER 15H,4152
23.875,COOPER 81H,5640
23.917,COOPER 11H,4992
23.917,COOPER 15H,4152
23.917,COOPER 81H,5592
23.958,COOPER 11H,4920
23.958,COOPER 15H,4152
23.958,COOPER 81H,5640
24.000,COOPER 11H,4992
24.000,COOPER 15H,4152
24.000,COOPER 81H,5592
24.042,COOPER 11H,4920
24.042,COOPER 15H,4152
24.042,COOPER 81H,5520
24.083,COOPER 11H,4872
24.083,COOPER 15H,4152
24.083,COOPER 81H,5496
24.125,COOPER 11H,4896
24.125,COOPER 15H,4152
24.125,COOPER 81H,5496
24.167,COOPER 11H,5016
24.167,COOPER 15H,4152
24.167,COOPER 81H,5520
24.208,COOPER 11H,4944
24.208,COOPER 15H,4152
24.208,COOPER 81H,5448
24.250,COOPER 11H,4944
24.250,COOPER 15H,4152
24.250,COOPER 81H,5520
24.292,COOPER 11H,4896
24.292,COOPER 15H,4152
24.292,COOPER 81H,5472
24.333,COOPER 11H,4968
24.333,COOPER 15H,4152
24.333,COOPER 81H,5448
24.375,COOPER 11H,4920
24.375,COOPER 15H,4152
24.375,COOPER 81H,5520
24.417,COOPER 11H,4968
24.417,COOPER 15H,4152
24.417,COOPER 81H,5472
24.458,COOPER 11H,4968
24.458,COOPER 15H,4152
24.458,COOPER 81H,5520
24.500,COOPER 11H,4896
24.500,COOPER 15H,4152
24.500,COOPER 81H,5448
24.542,COOPER 11H,4896
24.542,COOPER 15H,4152
24.542,COOPER 81H,5400
24.583,COOPER 11H,4920
24.583,COOPER 15H,4152
24.583,COOPER 81H,5400
24.625,COOPER 11H,4896
24.625,COOPER 15H,4152
24.625,COOPER 81H,5424
24.667,COOPER 11H,4872
24.667,COOPER 15H,4152
24.667,COOPER 81H,5400
24.708,COOPER 11H,4872
24.708,COOPER 15H,4152
24.708,COOPER 81H,5424
24.750,COOPER 11H,4824
24.750,COOPER 15H,4152
24.750,COOPER 81H,5376
24.792,COOPER 11H,4872
24.792,COOPER 15H,4152
24.792,COOPER 81H,5352
24.833,COOPER 11H,4872
24.833,COOPER 15H,4152
24.833,COOPER 81H,5328
24.875,COOPER 11H,4848
24.875,COOPER 15H,4152
24.875,COOPER 81H,5256
24.917,COOPER 11H,4776
24.917,COOPER 15H,4152
24.917,COOPER 81H,5304
24.958,COOPER 11H,4824
24.958,COOPER 15H,4152
24.958,COOPER 81H,5280
25.000,COOPER 11H,4800
25.000,COOPER 15H,4152
25.000,COOPER 81H,5280
25.042,COOPER 11H,4800
25.042,COOPER 15H,4152
25.042,COOPER 81H,5232
25.083,COOPER 11H,4752
25.083,COOPER 15H,4152
25.083,COOPER 81H,5160
25.125,COOPER 11H,4728
25.125,COOPER 15H,4152
25.125,COOPER 81H,5232
25.167,COOPER 11H,4728
25.167,COOPER 15H,4152
25.167,COOPER 81H,5160
25.208,COOPER 11H,4752
25.208,COOPER 15H,4152
25.208,COOPER 81H,5112
25.250,COOPER 11H,4680
25.250,COOPER 15H,4152
25.250,COOPER 81H,5160
25.292,COOPER 11H,4728
25.292,COOPER 15H,4152
25.292,COOPER 81H,5136
25.333,COOPER 11H,4752
25.333,COOPER 15H,4152
25.333,COOPER 81H,5088
25.375,COOPER 11H,4704
25.375,COOPER 15H,4152
25.375,COOPER 81H,5040
25.417,COOPER 11H,4680
25.417,COOPER 15H,4008
25.417,COOPER 81H,5064
25.458,COOPER 11H,4728
25.458,COOPER 15H,4008
25.458,COOPER 81H,5040
25.500,COOPER 11H,4656
25.500,COOPER 15H,4008
25.500,COOPER 81H,5040
25.542,COOPER 11H,4704
25.542,COOPER 15H,4008
25.542,COOPER 81H,5016
25.583,COOPER 11H,4680
25.583,COOPER 15H,4008
25.583,COOPER 81H,4992
25.625,COOPER 11H,4608
25.625,COOPER 15H,4008
25.625,COOPER 81H,4920
25.667,COOPER 11H,4608
25.667,COOPER 15H,4008
25.667,COOPER 81H,4992
25.708,COOPER 11H,4608
25.708,COOPER 15H,4008
25.708,COOPER 81H,4896
25.750,COOPER 11H,4632
25.750,COOPER 15H,4008
25.750,COOPER 81H,4896
25.792,COOPER 11H,4560
25.792,COOPER 15H,4008
25.792,COOPER 81H,4872
25.833,COOPER 11H,4608
25.833,COOPER 15H,4008
25.833,COOPER 81H,4920
25.875,COOPER 11H,4560
25.875,COOPER 15H,4008
25.875,COOPER 81H,4872
25.917,COOPER 11H,4536
25.917,COOPER 15H,4008
25.917,COOPER 81H,4824
25.958,COOPER 11H,4584
25.958,COOPER 15H,4008
25.958,COOPER 81H,4872
26.000,COOPER 11H,4488
26.000,COOPER 15H,4008
26.000,COOPER 81H,4824
26.042,COOPER 11H,4512
26.042,COOPER 15H,4008
26.042,COOPER 81H,4800
26.083,COOPER 11H,4512
26.083,COOPER 15H,4008
26.083,COOPER 81H,4872
26.125,COOPER 11H,4464
26.125,COOPER 15H,4008
26.125,COOPER 81H,4848
26.167,COOPER 11H,4392
26.167,COOPER 15H,4008
26.167,COOPER 81H,4776
26.208,COOPER 11H,4464
26.208,COOPER 15H,4008
26.208,COOPER 81H,4776
26.250,COOPER 11H,4440
26.250,COOPER 15H,4008
26.250,COOPER 81H,4776
26.292,COOPER 11H,4464
26.292,COOPER 15H,4008
26.292,COOPER 81H,4728
26.333,COOPER 11H,4440
26.333,COOPER 15H,4008
26.333,COOPER 81H,4728
26.375,COOPER 11H,4440
26.375,COOPER 15H,4008
26.375,COOPER 81H,4728
26.417,COOPER 11H,4440
26.417,COOPER 15H,3840
26.417,COOPER 81H,4728
26.458,COOPER 11H,4416
26.458,COOPER 15H,3840
26.458,COOPER 81H,4752
26.500,COOPER 11H,4392
26.500,COOPER 15H,3840
26.500,COOPER 81H,4704
26.542,COOPER 11H,4392
26.542,COOPER 15H,3840
26.542,COOPER 81H,4656
26.583,COOPER 11H,4392
26.583,COOPER 15H,3840
26.583,COOPER 81H,4656
26.625,COOPER 11H,4344
26.625,COOPER 15H,3840
26.625,COOPER 81H,4632
26.667,COOPER 11H,4392
26.667,COOPER 15H,3840
26.667,COOPER 81H,4632
26.708,COOPER 11H,4368
26.708,COOPER 15H,3840
26.708,COOPER 81H,4632
26.750,COOPER 11H,4392
26.750,COOPER 15H,3840
26.750,COOPER 81H,4632
26.792,COOPER 11H,4392
26.792,COOPER 15H,3840
26.792,COOPER 81H,4632
26.833,COOPER 11H,4344
26.833,COOPER 15H,3840
26.833,COOPER 81H,4608
26.875,COOPER 11H,4392
26.875,COOPER 15H,3840
26.875,COOPER 81H,4584
26.917,COOPER 11H,4368
26.917,COOPER 15H,3840
26.917,COOPER 81H,4560
26.958,COOPER 11H,4440
26.958,COOPER 15H,3840
26.958,COOPER 81H,4608
27.000,COOPER 11H,4392
27.000,COOPER 15H,3840
27.000,COOPER 81H,4536
27.042,COOPER 11H,4440
27.042,COOPER 15H,3840
27.042,COOPER 81H,4536
27.083,COOPER 11H,4392
27.083,COOPER 15H,3840
27.083,COOPER 81H,4464
27.125,COOPER 11H,4368
27.125,COOPER 15H,3840
27.125,COOPER 81H,4512
27.167,COOPER 11H,4368
27.167,COOPER 15H,3840
27.167,COOPER 81H,4464
27.208,COOPER 11H,4368
27.208,COOPER 15H,3840
27.208,COOPER 81H,4488
27.250,COOPER 11H,4416
27.250,COOPER 15H,3840
27.250,COOPER 81H,4440
27.292,COOPER 11H,4392
27.292,COOPER 15H,3840
27.292,COOPER 81H,5808
27.333,COOPER 11H,4368
27.333,COOPER 15H,3840
27.333,COOPER 81H,5712
27.375,COOPER 11H,4368
27.375,COOPER 15H,3840
27.375,COOPER 81H,5760
27.417,COOPER 11H,4344
27.417,COOPER 15H,3768
27.417,COOPER 81H,5688
27.458,COOPER 11H,4344
27.458,COOPER 15H,3768
27.458,COOPER 81H,5688
27.500,COOPER 11H,4344
27.500,COOPER 15H,3768
27.500,COOPER 81H,5688
27.542,COOPER 11H,4296
27.542,COOPER 15H,3768
27.542,COOPER 81H,5664
27.583,COOPER 11H,4344
27.583,COOPER 15H,3768
27.583,COOPER 81H,5616
27.625,COOPER 11H,4344
27.625,COOPER 15H,3768
27.625,COOPER 81H,5688
27.667,COOPER 11H,4296
27.667,COOPER 15H,3768
27.667,COOPER 81H,5616
27.708,COOPER 11H,4272
27.708,COOPER 15H,3768
27.708,COOPER 81H,5592
27.750,COOPER 11H,4296
27.750,COOPER 15H,3768
27.750,COOPER 81H,5616
27.792,COOPER 11H,4272
27.792,COOPER 15H,3768
27.792,COOPER 81H,5568
27.833,COOPER 11H,4248
27.833,COOPER 15H,3768
27.833,COOPER 81H,5568
27.875,COOPER 11H,4248
27.875,COOPER 15H,3768
27.875,COOPER 81H,5592
27.917,COOPER 11H,4200
27.917,COOPER 15H,3768
27.917,COOPER 81H,5544
27.958,COOPER 11H,4272
27.958,COOPER 15H,3768
27.958,COOPER 81H,5592
28.000,COOPER 11H,4248
28.000,COOPER 15H,3768
28.000,COOPER 81H,5544
28.042,COOPER 11H,4200
28.042,COOPER 15H,3768
28.042,COOPER 81H,5520
28.083,COOPER 11H,4224
28.083,COOPER 15H,3768
28.083,COOPER 81H,5520
28.125,COOPER 11H,4344
28.125,COOPER 15H,3768
28.125,COOPER 81H,5520
28.167,COOPER 11H,4296
28.167,COOPER 15H,3768
28.167,COOPER 81H,5520
28.208,COOPER 11H,4224
28.208,COOPER 15H,3768
28.208,COOPER 81H,5568
28.250,COOPER 11H,4224
28.250,COOPER 15H,3768
28.250,COOPER 81H,5496
28.292,COOPER 11H,4200
28.292,COOPER 15H,3768
28.292,COOPER 81H,5472
28.333,COOPER 11H,4248
28.333,COOPER 15H,3768
28.333,COOPER 81H,5520
28.375,COOPER 11H,4224
28.375,COOPER 15H,3768
28.375,COOPER 81H,5472
28.417,COOPER 11H,4176
28.417,COOPER 15H,3648
28.417,COOPER 81H,5472
28.458,COOPER 11H,4224
28.458,COOPER 15H,3648
28.458,COOPER 81H,5472
28.500,COOPER 11H,4152
28.500,COOPER 15H,3648
28.500,COOPER 81H,5448
28.542,COOPER 11H,4176
28.542,COOPER 15H,3648
28.542,COOPER 81H,5424
28.583,COOPER 11H,4152
28.583,COOPER 15H,3648
28.583,COOPER 81H,5472
28.625,COOPER 11H,4152
28.625,COOPER 15H,3648
28.625,COOPER 81H,5472
28.667,COOPER 11H,4128
28.667,COOPER 15H,3648
28.667,COOPER 81H,5424
28.708,COOPER 11H,4128
28.708,COOPER 15H,3648
28.708,COOPER 81H,5448
28.750,COOPER 11H,4176
28.750,COOPER 15H,3648
28.750,COOPER 81H,5400
28.792,COOPER 11H,4128
28.792,COOPER 15H,3648
28.792,COOPER 81H,5400
28.833,COOPER 11H,4176
28.833,COOPER 15H,3648
28.833,COOPER 81H,5328
28.875,COOPER 11H,4152
28.875,COOPER 15H,3648
28.875,COOPER 81H,5400
28.917,COOPER 11H,4152
28.917,COOPER 15H,3648
28.917,COOPER 81H,5328
28.958,COOPER 11H,4152
28.958,COOPER 15H,3648
28.958,COOPER 81H,5352
29.000,COOPER 11H,4152
29.000,COOPER 15H,3648
29.000,COOPER 81H,5304
29.042,COOPER 11H,4152
29.042,COOPER 15H,3648
29.083,COOPER 11H,4128
29.083,COOPER 15H,3648
29.125,COOPER 11H,4152
29.125,COOPER 15H,3648
29.167,COOPER 11H,4152
29.167,COOPER 15H,3648
29.208,COOPER 11H,4128
29.208,COOPER 15H,3648
29.250,COOPER 11H,4152
29.250,COOPER 15H,3648
29.292,COOPER 11H,4152
29.292,COOPER 15H,3648
29.333,COOPER 11H,4152
29.333,COOPER 15H,3648
29.375,COOPER 11H,4128
29.375,COOPER 15H,3648
29.417,COOPER 11H,4104
29.417,COOPER 15H,3456
29.458,COOPER 11H,4152
29.458,COOPER 15H,3456
29.500,COOPER 11H,4152
29.500,COOPER 15H,3456
29.542,COOPER 11H,4152
29.542,COOPER 15H,3456
29.583,COOPER 11H,4128
29.583,COOPER 15H,3456
29.625,COOPER 11H,4104
29.625,COOPER 15H,3456
29.667,COOPER 11H,4128
29.667,COOPER 15H,3456
29.708,COOPER 11H,4056
29.708,COOPER 15H,3456
29.750,COOPER 11H,4104
29.750,COOPER 15H,3456
29.792,COOPER 11H,4080
29.792,COOPER 15H,3456
29.833,COOPER 11H,4032
29.833,COOPER 15H,3456
29.875,COOPER 15H,3456
29.917,COOPER 15H,3456
29.958,COOPER 15H,3456
30.000,COOPER 15H,3456
30.042,COOPER 15H,3456
30.083,COOPER 15H,3456
30.125,COOPER 15H,3456
30.167,COOPER 15H,3456
30.208,COOPER 15H,3456
30.250,COOPER 15H,3456
30.292,COOPER 15H,3456
30.333,COOPER 15H,3456
30.375,COOPER 15H,3456
30.417,COOPER 15H,3360
30.458,COOPER 15H,3360
30.500,COOPER 15H,3360
30.542,COOPER 15H,3360
30.583,COOPER 15H,3360
30.625,COOPER 15H,3360
30.667,COOPER 15H,3360
30.708,COOPER 15H,3360
30.750,COOPER 15H,3360
30.792,COOPER 15H,3360
30.833,COOPER 15H,3360
30.875,COOPER 15H,3360
30.917,COOPER 15H,3360
30.958,COOPER 15H,3360
31.000,COOPER 15H,3360
31.042,COOPER 15H,3360
31.083,COOPER 15H,3360
31.125,COOPER 15H,3360
31.167,COOPER 15H,3360
31.208,COOPER 15H,3360
31.250,COOPER 15H,3360
31.292,COOPER 15H,3360
31.333,COOPER 15H,3360
31.375,COOPER 15H,3360
31.417,COOPER 15H,3264
31.458,COOPER 15H,3264
31.500,COOPER 15H,3264
31.542,COOPER 15H,3264
31.583,COOPER 15H,3264
31.625,COOPER 15H,3264
31.667,COOPER 15H,3264
31.708,COOPER 15H,3264
31.750,COOPER 15H,3264
31.792,COOPER 15H,3264
31.833,COOPER 15H,3264
31.875,COOPER 15H,3264
31.917,COOPER 15H,3264
31.958,COOPER 15H,3264
32.000,COOPER 15H,3264
32.042,COOPER 15H,3264
32.083,COOPER 15H,3264
32.125,COOPER 15H,3264
32.167,COOPER 15H,3264
32.208,COOPER 15H,3264
32.250,COOPER 15H,3264
32.292,COOPER 15H,3264
32.333,COOPER 15H,3264
32.375,COOPER 15H,3264
32.417,COOPER 15H,3168
32.458,COOPER 15H,3168
32.500,COOPER 15H,3168
32.542,COOPER 15H,3168
32.583,COOPER 15H,3168
32.625,COOPER 15H,3168
32.667,COOPER 15H,3168
32.708,COOPER 15H,3168
32.750,COOPER 15H,3168
32.792,COOPER 15H,3168
32.833,COOPER 15H,3168
32.875,COOPER 15H,3168
32.917,COOPER 15H,3168
32.958,COOPER 15H,3168
33.000,COOPER 15H,3168
33.042,COOPER 15H,3168
33.083,COOPER 15H,3168
33.125,COOPER 15H,3168
33.167,COOPER 15H,3168
33.208,COOPER 15H,3168
33.250,COOPER 15H,3168
33.292,COOPER 15H,3168
33.333,COOPER 15H,3168
33.375,COOPER 15H,3168
33.417,COOPER 15H,3192
33.458,COOPER 15H,3192
33.500,COOPER 15H,3192
33.542,COOPER 15H,3192
33.583,COOPER 15H,3192
33.625,COOPER 15H,3192
33.667,COOPER 15H,3192
33.708,COOPER 15H,3192
33.750,COOPER 15H,3192
33.792,COOPER 15H,3192
33.833,COOPER 15H,3192
33.875,COOPER 15H,3192
33.917,COOPER 15H,3192
33.958,COOPER 15H,3192
34.000,COOPER 15H,3192
34.042,COOPER 15H,3192
34.083,COOPER 15H,3192
34.125,COOPER 15H,3192
34.167,COOPER 15H,3192
34.208,COOPER 15H,3192
34.250,COOPER 15H,3192
34.292,COOPER 15H,3192
34.333,COOPER 15H,3192
34.375,COOPER 15H,3192
34.417,COOPER 15H,2976
34.458,COOPER 15H,2976
34.500,COOPER 15H,2976
34.542,COOPER 15H,2976
34.583,COOPER 15H,2976
34.625,COOPER 15H,2976
34.667,COOPER 15H,2976
34.708,COOPER 15H,2976
34.750,COOPER 15H,2976
34.792,COOPER 15H,2976
34.833,COOPER 15H,2976
34.875,COOPER 15H,2976
34.917,COOPER 15H,2976
34.958,COOPER 15H,2976
35.000,COOPER 15H,2976
35.042,COOPER 15H,2976
35.083,COOPER 15H,2976
35.125,COOPER 15H,2976
35.167,COOPER 15H,2976
35.208,COOPER 15H,2976
35.250,COOPER 15H,2976
35.292,COOPER 15H,2976
35.333,COOPER 15H,2976
35.375,COOPER 15H,2976
35.417,COOPER 15H,3048
35.458,COOPER 15H,3048
35.500,COOPER 15H,3048
35.542,COOPER 15H,3048
35.583,COOPER 15H,3048
35.625,COOPER 15H,3048
35.667,COOPER 15H,3048
35.708,COOPER 15H,3048
35.750,COOPER 15H,3048
35.792,COOPER 15H,3048
35.833,COOPER 15H,3048
35.875,COOPER 15H,3048
35.917,COOPER 15H,3048
35.958,COOPER 15H,3048
36.000,COOPER 15H,3048
36.042,COOPER 15H,3048
36.083,COOPER 15H,3048
36.125,COOPER 15H,3048
36.167,COOPER 15H,3048
36.208,COOPER 15H,3048
36.250,COOPER 15H,3048
36.292,COOPER 15H,3048
36.333,COOPER 15H,3048
36.375,COOPER 15H,3048
36.417,COOPER 15H,2784
36.458,COOPER 15H,2784
36.500,COOPER 15H,2784
36.542,COOPER 15H,2784
36.583,COOPER 15H,2784
36.625,COOPER 15H,2784
36.667,COOPER 15H,2784
36.708,COOPER 15H,2784
36.750,COOPER 15H,2784
36.792,COOPER 15H,2784
36.833,COOPER 15H,2784
36.875,COOPER 15H,2784
36.917,COOPER 15H,2784
36.958,COOPER 15H,2784
37.000,COOPER 15H,2784
37.042,COOPER 15H,2784
37.083,COOPER 15H,2784
37.125,COOPER 15H,2784
37.167,COOPER 15H,2784
37.208,COOPER 15H,2784
37.250,COOPER 15H,2784
37.292,COOPER 15H,2784
37.333,COOPER 15H,2784
37.375,COOPER 15H,2784
37.417,COOPER 15H,2880
37.458,COOPER 15H,2880
37.500,COOPER 15H,2880
37.542,COOPER 15H,2880
37.583,COOPER 15H,2880
37.625,COOPER 15H,2880
37.667,COOPER 15H,2880
37.708,COOPER 15H,2880
37.750,COOPER 15H,2880
37.792,COOPER 15H,2880
37.833,COOPER 15H,2880
37.875,COOPER 15H,2880
37.917,COOPER 15H,2880
37.958,COOPER 15H,2880
38.000,COOPER 15H,2880
38.042,COOPER 15H,2880
38.083,COOPER 15H,2880
38.125,COOPER 15H,2880
38.167,COOPER 15H,2880
38.208,COOPER 15H,2880
38.250,COOPER 15H,2880
38.292,COOPER 15H,2880
38.333,COOPER 15H,2880
38.375,COOPER 15H,2880
38.417,COOPER 15H,2784
38.458,COOPER 15H,2784
38.500,COOPER 15H,2784
38.542,COOPER 15H,2784
38.583,COOPER 15H,2784
38.625,COOPER 15H,2784
38.667,COOPER 15H,2784
38.708,COOPER 15H,2784
38.750,COOPER 15H,2784
38.792,COOPER 15H,2784
38.833,COOPER 15H,2784
38.875,COOPER 15H,2784
38.917,COOPER 15H,2784
38.958,COOPER 15H,2784
39.000,COOPER 15H,2784
39.042,COOPER 15H,2784
39.083,COOPER 15H,2784
39.125,COOPER 15H,2784
39.167,COOPER 15H,2784
39.208,COOPER 15H,2784
39.250,COOPER 15H,2784
39.292,COOPER 15H,2784
39.333,COOPER 15H,2784
39.375,COOPER 15H,2784
39.417,COOPER 15H,2712
39.458,COOPER 15H,2712
39.500,COOPER 15H,2712
39.542,COOPER 15H,2712
39.583,COOPER 15H,2712
39.625,COOPER 15H,2712
39.667,COOPER 15H,2712
39.708,COOPER 15H,2712
39.750,COOPER 15H,2712
39.792,COOPER 15H,2712
39.833,COOPER 15H,2712
39.875,COOPER 15H,2712
39.917,COOPER 15H,2712
39.958,COOPER 15H,2712
40.000,COOPER 15H,2712
40.042,COOPER 15H,2712
40.083,COOPER 15H,2712
40.125,COOPER 15H,2712
40.167,COOPER 15H,2712
40.208,COOPER 15H,2712
40.250,COOPER 15H,2712
40.292,COOPER 15H,2712
40.333,COOPER 15H,2712
40.375,COOPER 15H,2712
40.417,COOPER 15H,2760
40.458,COOPER 15H,2760
40.500,COOPER 15H,2760
40.542,COOPER 15H,2760
40.583,COOPER 15H,2760
40.625,COOPER 15H,2760
40.667,COOPER 15H,2760
40.708,COOPER 15H,2760
40.750,COOPER 15H,2760
40.792,COOPER 15H,2760
40.833,COOPER 15H,2760
40.875,COOPER 15H,2760
40.917,COOPER 15H,2760
40.958,COOPER 15H,2760
41.000,COOPER 15H,2760
41.042,COOPER 15H,2760
41.083,COOPER 15H,2760
41.125,COOPER 15H,2760
41.167,COOPER 15H,2760
41.208,COOPER 15H,2760
41.250,COOPER 15H,2760
41.292,COOPER 15H,2760
41.333,COOPER 15H,2760
41.375,COOPER 15H,2760
41.417,COOPER 15H,2520
41.458,COOPER 15H,2520
41.500,COOPER 15H,2520
41.542,COOPER 15H,2520
41.583,COOPER 15H,2520
41.625,COOPER 15H,2520
41.667,COOPER 15H,2520
41.708,COOPER 15H,2520
41.750,COOPER 15H,2520
41.792,COOPER 15H,2520
41.833,COOPER 15H,2520
41.875,COOPER 15H,2520
41.917,COOPER 15H,2520
41.958,COOPER 15H,2520
42.000,COOPER 15H,2520
42.042,COOPER 15H,2520
42.083,COOPER 15H,2520
42.125,COOPER 15H,2520
42.167,COOPER 15H,2520
42.208,COOPER 15H,2520
42.250,COOPER 15H,2520
42.292,COOPER 15H,2520
42.333,COOPER 15H,2520
42.375,COOPER 15H,2520
42.417,COOPER 15H,2544
42.458,COOPER 15H,2544
42.500,COOPER 15H,2544
42.542,COOPER 15H,2544
42.583,COOPER 15H,2544
42.625,COOPER 15H,2544
42.667,COOPER 15H,2544
42.708,COOPER 15H,2544
42.750,COOPER 15H,2544
42.792,COOPER 15H,2544
42.833,COOPER 15H,2544
42.875,COOPER 15H,2544
42.917,COOPER 15H,2544
42.958,COOPER 15H,2544
43.000,COOPER 15H,2544
43.042,COOPER 15H,2544
43.083,COOPER 15H,2544
43.125,COOPER 15H,2544
43.167,COOPER 15H,2544
43.208,COOPER 15H,2544
43.250,COOPER 15H,2544
43.292,COOPER 15H,2544
43.333,COOPER 15H,2544
43.375,COOPER 15H,2544
43.417,COOPER 15H,2496
43.458,COOPER 15H,2496
43.500,COOPER 15H,2496
43.542,COOPER 15H,2496
43.583,COOPER 15H,2496
43.625,COOPER 15H,2496
43.667,COOPER 15H,2496
43.708,COOPER 15H,2496
43.750,COOPER 15H,2496
43.792,COOPER 15H,2496
43.833,COOPER 15H,2496
43.875,COOPER 15H,2496
43.917,COOPER 15H,2496
43.958,COOPER 15H,2496
44.000,COOPER 15H,2496
44.042,COOPER 15H,2496
44.083,COOPER 15H,2496
44.125,COOPER 15H,2496
44.167,COOPER 15H,2496
44.208,COOPER 15H,2496
44.250,COOPER 15H,2496
44.292,COOPER 15H,2496
44.333,COOPER 15H,2496
44.375,COOPER 15H,2496
44.417,COOPER 15H,2496
44.458,COOPER 15H,2496
44.500,COOPER 15H,2496
44.542,COOPER 15H,2496
44.583,COOPER 15H,2496
44.625,COOPER 15H,2496
44.667,COOPER 15H,2496
44.708,COOPER 15H,2496
44.750,COOPER 15H,2496
44.792,COOPER 15H,2496
44.833,COOPER 15H,2496
44.875,COOPER 15H,2496
44.917,COOPER 15H,2496
44.958,COOPER 15H,2496
45.000,COOPER 15H,2496
