AUTOMATION_NAME,API_NO14,Flowback DateTime,Days Online,Hours Online,Hours Producing,Days Producing,PROD_OIL_HR,PROD_WTR_HR,TOTAL_GAS,GAS_24HR,Choke1,Choke2,TBG_PRESS,CSG_PRESS,PROD_SAND,PROD_SAND_VOL,CHLORIDES_PPM,DHG_PRES,HGDRN_BRWN_FBHP,BEGGS_BRILL_FBHP,PETEX2_FBHP,PETEX5_FBHP,FBHP,Gradient,Oil PI,Liquid PI,INITIAL_PRESSURE,date_number,new_date,FORMATION,COLOR,PROP
COOPER5W-15H,4238937053,43481.875,13.29166667,319,318,0.916666667,106,183,3098,3098,50,50,0,645,Y,0.1,24268,3703.15,3879,3994,3955,3961.2,3980,0,0.677316294,1.846645367,7736,43481,1/16/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43481.91667,13.33333333,320,319,0.958333333,107,179,3320,3320,50,50,0,645,Y,0.1,24268,3698.43,3775.3,3918.8,3856.7,3868.9,3975,0,0.682797128,1.82504653,7736,43481,1/16/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43481.95833,13.375,321,320,1,106,180,3275,3275,50,50,0,645,Y,0.1,24268,3694.18,3793.2,3931.1,3873.6,3884.5,3971,0,0.675697211,1.82310757,7736,43481,1/16/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43482,13.41666667,322,321,1.041666667,107,178,3229,3229,50,50,0,640,Y,0.1,24268,3689.91,3796.9,3932.3,3877.1,3887.9,3967,0,0.681347838,1.814804988,7736,43482,1/17/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43482.04167,13.45833333,323,322,1.083333333,106,178,3280,3280,50,50,0,640,Y,0.1,24268,3685.61,3770.3,3914.9,3852.1,3864.9,3963,0,0.674264511,1.806520011,7736,43482,1/17/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43482.08333,13.5,324,323,1.125,107,176,3154,3154,50,50,0,640,Y,0.1,24268,3681.39,3818.9,3947.8,3897.9,3908,3958,0,0.679724722,1.797776601,7736,43482,1/17/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43482.125,13.54166667,325,324,1.166666667,106,175,3020,3020,50,50,0,635,Y,0.1,24268,3677.17,3855.4,3974.4,3931.7,3939.9,3954,0,0.672659968,1.783183501,7736,43482,1/17/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43482.16667,13.58333333,326,325,1.208333333,105,176,3009,3009,50,50,0,635,Y,0.1,24268,3673.04,3859,3977.7,3935.5,3943.6,3950,0,0.665610143,1.781299525,7736,43482,1/17/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43482.20833,13.625,327,326,1.25,106,177,3188,3188,50,50,0,630,Y,0.1,24268,3668.78,3782.2,3920.9,3862.9,3874.8,3946,0,0.671240106,1.792084433,7736,43482,1/17/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43482.25,13.66666667,328,327,1.291666667,105,175,3217,3217,50,50,0,630,Y,0.1,24268,3664.28,3754.9,3902.2,3837.1,3851.6,3941,0,0.664031621,1.770750988,7736,43482,1/17/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43482.29167,13.70833333,329,328,1.333333333,105,175,3264,3264,50,50,0,630,Y,0.1,24268,3660.09,3736.3,3890.4,3818.8,3833.6,3937,0,0.663332456,1.768886549,7736,43482,1/17/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43482.33333,13.75,330,329,1.375,104,174,3059,3059,50,50,0,625,Y,0.1,24268,3655.97,3800.9,3934.4,3880.8,3893.1,3933,0,0.656323955,1.754404418,7736,43482,1/17/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43482.375,13.79166667,331,330,1.416666667,105,172,2989,2989,50,50,0,625,Y,0.1,24268,3651.71,3827.5,3953.4,3906.1,3916.4,3929,0,0.661938534,1.746256895,7736,43482,1/17/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43482.41667,13.83333333,332,331,1.458333333,104,171,3129,3129,50,50,0,625,Y,0.1,24268,3647.64,3757.4,3902,3838.9,3853.8,3925,0,0.654946208,1.731828916,7736,43482,1/17/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43482.45833,13.875,333,332,1.5,104,168,3069,3069,50,50,0,620,Y,0.1,24268,3643.44,3757.5,3901.3,3839,3854.5,3920,0,0.65408805,1.710691824,7736,43482,1/17/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43482.5,13.91666667,334,333,1.541666667,103,170,3149,3149,50,50,0,620,Y,0.1,24268,3639.29,3726.8,3881,3809.9,3827.5,3916,0,0.647120419,1.715183246,7736,43482,1/17/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43482.54167,13.95833333,335,334,1.583333333,101,166,3025,3025,50,50,0,620,Y,0.1,24268,3634.97,3749.7,3896.9,3832.1,3849.6,3912,0,0.633891213,1.675732218,7736,43482,1/17/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43482.58333,14,336,335,1.625,103,165,2978,2978,50,50,0,615,Y,0.1,24268,3631.07,3767,3907.3,3847.7,3863.8,3908,0,0.645768025,1.680250784,7736,43482,1/17/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43482.625,14.04166667,337,336,1.666666667,102,167,2905,2905,50,50,0,615,Y,0.1,24268,3627.02,3803.2,3935.1,3882.7,3896.4,3904,0,0.638830898,1.684759916,7736,43482,1/17/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43482.66667,14.08333333,338,337,1.708333333,103,166,3005,3005,50,50,0,615,Y,0.1,24268,3622.86,3760.3,3902.2,3841.1,3857.3,3900,0,0.644421272,1.683003128,7736,43482,1/17/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43482.70833,14.125,339,338,1.75,101,165,3041,3041,50,50,0,610,Y,0.1,24268,3619.44,3715.1,3871.4,3798.9,3819.4,3896,0,0.63125,1.6625,7736,43482,1/17/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43482.75,14.16666667,340,339,1.791666667,102,167,3089,3089,50,50,0,610,Y,0.1,24268,3615.17,3710.1,3867.7,3793.8,3813.6,3892,0,0.636836629,1.67950052,7736,43482,1/17/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43482.79167,14.20833333,341,340,1.833333333,101,168,3006,3006,50,50,0,610,Y,0.1,24268,3610.91,3745.7,3893.5,3828.1,3845.3,3888,0,0.62993763,1.677754678,7736,43482,1/17/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43482.83333,14.25,342,341,1.875,100,164,3040,3040,50,50,0,610,Y,0.1,24268,3606.92,3704.9,3864.8,3789.1,3811,3884,0,0.62305296,1.644859813,7736,43482,1/17/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43482.875,14.29166667,343,342,1.916666667,101,165,2874,2874,50,50,0,605,Y,0.1,24268,3603.16,3780.8,3917.6,3860.8,3876.4,3880,0,0.628630705,1.65560166,7736,43482,1/17/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43482.91667,14.33333333,344,343,1.958333333,101,167,2775,2775,50,50,0,605,Y,0.1,24268,3599.46,3835.2,3959,3913.1,3925.3,3876,0,0.627979275,1.666321244,7736,43482,1/17/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43482.95833,14.375,345,344,2,100,166,2807,2807,50,50,0,605,Y,0.1,24268,3595.84,3810.7,3940.3,3889.1,3903.1,3873,0,0.621278799,1.652601605,7736,43482,1/17/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43483,14.41666667,346,345,2.041666667,101,165,2985,2985,50,50,0,605,Y,0.1,24268,3591.93,3729.7,3880.8,3812.4,3831.4,3869,0,0.626842514,1.650892164,7736,43483,1/18/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43483.04167,14.45833333,347,346,2.083333333,98,164,3020,3020,50,50,0,605,Y,0.1,24268,3588.23,3688.9,3857.3,3775,3798.7,3865,0,0.607594937,1.624386463,7736,43483,1/18/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43483.08333,14.5,348,347,2.125,99,165,2887,2887,50,50,0,600,Y,0.1,24268,3584.36,3751.6,3897,3833.5,3852.1,3861,0,0.61316129,1.635096774,7736,43483,1/18/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43483.125,14.54166667,349,348,2.166666667,98,164,2989,2989,50,50,0,600,Y,0.1,24268,3580.35,3693.3,3857.3,3778.2,3801.6,3857,0,0.606341841,1.62103635,7736,43483,1/18/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43483.16667,14.58333333,350,349,2.208333333,97,163,3001,3001,50,50,0,600,Y,0.1,24268,3576.48,3675.2,3848.5,3761.9,3787.1,3853,0,0.599536441,1.607004893,7736,43483,1/18/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43483.20833,14.625,351,350,2.25,98,165,2941,2941,50,50,0,595,Y,0.1,24268,3573.06,3708.1,3867.2,3792.7,3815,3850,0,0.605249614,1.624292331,7736,43483,1/18/2019,WCA,blue,BP
COOPER5W-15H,4238937053,43483.25,14.66666667,352,351,2.291666667,97,162,2945,2945,50,50,0,595,Y,0.1,24268,3569.77,3685.8,3851.5,3771.1,3796.1,3847,0,0.598611468,1.598354333,7736,43483,1/18/2019,WCA,blue,BP
