data_well_name,id,data_hour,data_bhp,data_tubing_psi,data_csg_psi,data_choke_size,data_sep_psi,data_oil_rate,data_water_rate,data_gas_rate,data_flowline_psi,data_chlorides,data_sand_percent,data_h2s,data_remarks,water_cut,gas_oil_ratio,total_fluid_bph,total_fluid_bpd,water_24,oil_24,calc_sqrt_time,calc_days,calc_cum_oil,calc_cum_water,calc_cum_total_fluid,calc_duration,created,updated
PINK13H,25940,50,1,0,2520,24,100,28,130,867,100,27866,0.5,0,0,82.28,1290.18,158,3792,3120,672,7.07,2.08,57,265,486,50,5/13/2019,5/13/2019
PINK13H,25941,51,1,0,2510,24,100,26,145,985,100,27866,0.5,0,0,84.8,1578.53,171,4104,3480,624,7.14,2.13,26,145,171,51,5/13/2019,5/13/2019
PINK13H,25942,52,1,0,2510,24,100,28,141,672,100,27866,0.5,0,0,83.43,1000,169,4056,3384,672,7.21,2.17,54,286,511,52,5/13/2019,5/13/2019
PINK13H,25943,53,1,0,2515,24,100,27,139,672,100,27866,0.5,0,0,83.73,1037.04,166,3984,3336,648,7.28,2.21,27,139,166,53,5/13/2019,5/13/2019
PINK13H,25944,54,1,0,2515,24,100,26,140,667,100,27866,0.5,0,0,84.34,1068.91,166,3984,3360,624,7.35,2.25,53,279,498,54,5/13/2019,5/13/2019
PINK13H,25945,55,1,0,2510,24,100,27,136,648,100,27866,0.5,0,0,83.44,1000,163,3912,3264,648,7.42,2.29,27,136,163,55,5/13/2019,5/13/2019
PINK13H,25946,56,1,0,2510,24,100,26,135,645,100,27866,0.5,0,0,83.85,1033.65,161,3864,3240,624,7.48,2.33,53,271,487,56,5/13/2019,5/13/2019
PINK13H,25947,57,1,0,2505,24,100,30,134,651,100,27866,0.5,0,0,81.71,904.17,164,3936,3216,720,7.55,2.38,30,134,164,57,5/13/2019,5/13/2019
PINK13H,25948,58,1,0,2505,24,100,27,138,647,100,27866,0.5,0,0,83.64,998.46,165,3960,3312,648,7.62,2.42,57,272,493,58,5/13/2019,5/13/2019
PINK13H,25949,59,1,0,2495,24,100,31,137,672,100,27866,0.5,0,0,81.55,903.23,168,4032,3288,744,7.68,2.46,31,137,168,59,5/13/2019,5/13/2019
PINK13H,25950,60,1,0,2490,24,100,27,141,648,100,27866,0.5,0,0,83.93,1000,168,4032,3384,648,7.75,2.5,58,278,504,60,5/13/2019,5/13/2019
PINK13H,25951,61,1,0,2490,24,100,28,135,674,100,27866,0.5,0,0,82.82,1002.98,163,3912,3240,672,7.81,2.54,28,135,163,61,5/13/2019,5/13/2019
PINK13H,25952,62,1,0,2485,24,100,29,136,680,100,27866,0.5,0,0,82.42,977.01,165,3960,3264,696,7.87,2.58,57,271,491,62,5/13/2019,5/13/2019
PINK13H,25953,63,1,0,2480,24,100,29,137,698,100,27866,0.5,0,0,82.53,1002.87,166,3984,3288,696,7.94,2.63,29,137,166,63,5/13/2019,5/13/2019
PINK13H,25954,64,1,0,2485,24,100,28,134,704,100,27866,0.5,0,0,82.72,1047.62,162,3888,3216,672,8,2.67,57,271,494,64,5/13/2019,5/13/2019
PINK13H,25955,65,1,0,2475,26,100,35,163,1076,100,27866,0.5,0,0,82.32,1280.95,198,4752,3912,840,8.06,2.71,35,163,198,65,5/13/2019,5/13/2019
PINK13H,25956,66,1,0,2480,26,100,35,164,1153,100,27866,0.5,0,0,82.41,1372.62,199,4776,3936,840,8.12,2.75,70,327,595,66,5/13/2019,5/13/2019
PINK13H,25957,67,1,0,2455,27,100,42,170,1121,100,27866,0.5,0,0,80.19,1112.1,212,5088,4080,1008,8.19,2.79,42,170,212,67,5/13/2019,5/13/2019
PINK13H,25958,68,1,0,2455,27,100,38,169,1283,100,27866,0.5,0,0,81.64,1406.8,207,4968,4056,912,8.25,2.83,80,339,631,68,5/13/2019,5/13/2019
PINK13H,25959,69,1,0,2450,27,100,41,171,1128,100,27866,0.5,0,0,80.66,1146.34,212,5088,4104,984,8.31,2.88,41,171,212,69,5/13/2019,5/13/2019
PINK13H,25960,70,1,0,2450,27,100,40,168,1065,100,27866,0.5,0,0,80.77,1109.38,208,4992,4032,960,8.37,2.92,81,339,632,70,5/13/2019,5/13/2019
PINK13H,25961,71,1,0,2445,27,100,42,175,1099,100,27866,0.5,0,0,80.65,1090.28,217,5208,4200,1008,8.43,2.96,42,175,217,71,5/13/2019,5/13/2019
PINK13H,25962,72,1,0,2440,27,100,39,172,1141,100,27866,0.5,0,0,81.52,1219.02,211,5064,4128,936,8.49,3,81,347,645,72,5/13/2019,5/13/2019
PINK13H,25963,73,1,0,2440,27,100,40,174,1058,100,27866,0.5,0,0,81.31,1102.08,214,5136,4176,960,8.54,3.04,40,174,214,73,5/13/2019,5/13/2019
PINK13H,25964,74,1,0,2435,27,100,38,177,1163,100,27866,0.5,0,0,82.33,1275.22,215,5160,4248,912,8.6,3.08,78,351,643,74,5/13/2019,5/13/2019
PINK13H,25965,75,1,0,2430,27,100,39,169,1085,100,27866,0.5,0,0,81.25,1159.19,208,4992,4056,936,8.66,3.13,39,169,208,75,5/13/2019,5/13/2019
PINK13H,25966,76,1,0,2425,27,100,40,170,998,100,27866,0.5,0,0,80.95,1039.58,210,5040,4080,960,8.72,3.17,79,339,626,76,5/13/2019,5/13/2019
PINK13H,25967,77,1,0,2425,27,100,38,176,1006,100,27866,0.5,0,0,82.24,1103.07,214,5136,4224,912,8.77,3.21,38,176,214,77,5/13/2019,5/13/2019
PINK13H,25968,78,1,0,2420,27,100,41,173,1011,100,27866,0.5,0,0,80.84,1027.44,214,5136,4152,984,8.83,3.25,79,349,642,78,5/13/2019,5/13/2019
PINK13H,25969,79,1,0,2415,27,100,39,175,1010,100,27866,0.5,0,0,81.78,1079.06,214,5136,4200,936,8.89,3.29,39,175,214,79,5/13/2019,5/13/2019
PINK13H,25970,80,1,0,2410,27,100,40,173,984,100,27866,0.5,0,0,81.22,1025,213,5112,4152,960,8.94,3.33,79,348,641,80,5/13/2019,5/13/2019
PINK13H,25971,81,1,0,2410,27,100,40,170,992,100,27866,0.5,0,0,80.95,1033.33,210,5040,4080,960,9,3.38,40,170,210,81,5/13/2019,5/13/2019
PINK13H,25972,82,1,0,2400,27,100,41,168,1024,100,27866,0.5,0,0,80.38,1040.65,209,5016,4032,984,9.06,3.42,81,338,629,82,5/13/2019,5/13/2019
PINK13H,25973,83,1,0,2410,27,100,40,173,1019,100,27866,0.5,0,0,81.22,1061.46,213,5112,4152,960,9.11,3.46,40,173,213,83,5/13/2019,5/13/2019
PINK13H,25974,84,1,0,2410,27,100,41,172,1008,100,27866,0.5,0,0,80.75,1024.39,213,5112,4128,984,9.17,3.5,81,345,639,84,5/13/2019,5/13/2019
PINK13H,25975,85,1,0,2400,27,100,41,173,1023,100,27866,0.5,0,0,80.84,1039.63,214,5136,4152,984,9.22,3.54,41,173,214,85,5/13/2019,5/13/2019
PINK13H,25976,86,1,0,2400,27,100,40,172,1030,100,27866,0.5,0,0,81.13,1072.92,212,5088,4128,960,9.27,3.58,81,345,640,86,5/13/2019,5/13/2019
PINK13H,25977,87,1,0,2395,27,100,39,170,1051,100,27866,0.5,0,0,81.34,1122.86,209,5016,4080,936,9.33,3.63,39,170,209,87,5/13/2019,5/13/2019
PINK13H,25978,88,1,0,2390,27,100,40,171,1115,100,27866,0.5,0,0,81.04,1161.46,211,5064,4104,960,9.38,3.67,79,341,629,88,5/13/2019,5/13/2019
PINK13H,25979,89,1,0,2375,29,100,44,188,1274,100,27866,0.5,0,0,81.03,1206.44,232,5568,4512,1056,9.43,3.71,44,188,232,89,5/13/2019,5/13/2019
PINK13H,25980,90,1,0,2370,29,100,45,191,1315,100,27866,0.5,0,0,80.93,1217.59,236,5664,4584,1080,9.49,3.75,89,379,700,90,5/13/2019,5/13/2019
PINK13H,25981,91,1,0,2365,29,100,43,187,1208,100,27866,0.5,0,0,81.3,1170.54,230,5520,4488,1032,9.54,3.79,43,187,230,91,5/13/2019,5/13/2019
PINK13H,25982,92,1,0,2360,29,100,45,190,1249,100,27866,0.5,0,0,80.85,1156.48,235,5640,4560,1080,9.59,3.83,88,377,695,92,5/13/2019,5/13/2019
PINK13H,25983,93,1,0,2355,29,100,47,190,1241,100,27866,0.5,0,0,80.17,1100.18,237,5688,4560,1128,9.64,3.88,47,190,237,93,5/13/2019,5/13/2019
PINK13H,25984,94,1,0,2355,29,100,46,189,1255,100,27866,0.5,0,0,80.43,1136.78,235,5640,4536,1104,9.7,3.92,93,379,709,94,5/13/2019,5/13/2019
PINK13H,25985,95,1,0,2350,29,100,48,191,1267,100,27866,0.5,0,0,79.92,1099.83,239,5736,4584,1152,9.75,3.96,48,191,239,95,5/13/2019,5/13/2019
PINK13H,25986,96,1,0,2345,29,100,45,188,1284,100,27866,0.5,0,0,80.69,1188.89,233,5592,4512,1080,9.8,4,93,379,711,96,5/13/2019,5/13/2019
PINK13H,25987,97,1,0,2340,29,100,47,192,1305,100,27866,0.5,0,0,80.33,1156.91,239,5736,4608,1128,9.85,4.04,47,192,239,97,5/13/2019,5/13/2019
PINK13H,25988,98,1,0,2335,29,100,48,190,1239,100,27866,0.5,0,0,79.83,1075.52,238,5712,4560,1152,9.9,4.08,95,382,716,98,5/13/2019,5/13/2019
PINK13H,25989,99,1,0,2335,29,100,48,193,1248,100,27866,0.5,0,0,80.08,1083.33,241,5784,4632,1152,9.95,4.13,48,193,241,99,5/13/2019,5/13/2019
PINK13H,25990,100,1,0,2330,29,100,49,196,1320,100,27866,0.5,0,0,80,1122.45,245,5880,4704,1176,10,4.17,97,389,727,100,5/13/2019,5/13/2019
PINK13H,25991,101,1,0,2330,29,100,48,195,1236,100,27866,0.5,0,0,80.25,1072.92,243,5832,4680,1152,10.05,4.21,48,195,243,101,5/13/2019,5/13/2019
PINK13H,25992,102,1,0,2325,29,100,48,192,1303,100,27866,0.5,0,0,80,1131.08,240,5760,4608,1152,10.1,4.25,96,387,726,102,5/13/2019,5/13/2019
PINK13H,25993,103,1,0,2325,29,100,48,191,1224,100,27866,0.5,0,0,79.92,1062.5,239,5736,4584,1152,10.15,4.29,48,191,239,103,5/13/2019,5/13/2019
PINK13H,25994,104,1,0,2325,29,100,49,192,1224,100,27866,0.5,0,0,79.67,1040.82,241,5784,4608,1176,10.2,4.33,97,383,719,104,5/13/2019,5/13/2019
PINK13H,25995,105,1,0,2320,29,90,48,190,1248,90,27866,0.5,0,0,79.83,1083.33,238,5712,4560,1152,10.25,4.38,48,190,238,105,5/13/2019,5/13/2019
PINK13H,25996,106,1,0,2320,29,90,48,191,1289,90,27866,0.5,0,0,79.92,1118.92,239,5736,4584,1152,10.3,4.42,96,381,715,106,5/13/2019,5/13/2019
PINK13H,25997,107,1,0,2315,29,90,47,193,1236,90,27866,0.5,0,0,80.42,1095.74,240,5760,4632,1128,10.34,4.46,47,193,240,107,5/13/2019,5/13/2019
PINK13H,25998,108,1,0,2315,29,90,48,190,1236,90,27866,0.5,0,0,79.83,1072.92,238,5712,4560,1152,10.39,4.5,95,383,718,108,5/13/2019,5/13/2019
PINK13H,25999,109,1,0,2310,29,90,47,189,1200,90,27866,0.5,0,0,80.08,1063.83,236,5664,4536,1128,10.44,4.54,47,189,236,109,5/13/2019,5/13/2019
PINK14H,26109,1,1,0,2255,20,80,0,93,168,80,0,0,0,0,0,0,93,2232,2232,0,1,0.04,0,0,0,1,5/13/2019,5/13/2019
PINK14H,26110,2,1,0,2255,20,80,0,90,245,80,0,0,0,Purged Vessel at battery and started flaring gas at production facility.,0,0,90,2160,2160,0,1.41,0.08,0,90,90,2,5/13/2019,5/13/2019
PINK14H,26111,3,1,0,2215,20,80,0,108,515,80,0,0,0,0,0,0,108,2592,2592,0,1.73,0.13,0,198,198,3,5/13/2019,5/13/2019
PINK14H,26112,4,1,0,2205,20,80,0,112,336,80,0,0,0,Started making oil cut on well.,0,0,112,2688,2688,0,2,0.17,0,310,310,4,5/13/2019,5/13/2019
PINK14H,26113,5,1,0,2215,20,80,0,120,338,80,0,0,0,0,0,0,120,2880,2880,0,2.24,0.21,0,430,430,5,5/13/2019,5/13/2019
PINK14H,26114,6,1,0,2205,20,80,0,117,346,80,0,0,0,0,0,0,117,2808,2808,0,2.45,0.25,0,547,547,6,5/13/2019,5/13/2019
PINK14H,26115,7,1,0,2190,20,80,0,117,306,80,0,0,0,0,0,0,117,2808,2808,0,2.65,0.29,0,664,664,7,5/13/2019,5/13/2019
PINK14H,26116,8,1,0,2180,20,80,0,119,445,80,0,0,0,0,0,0,119,2856,2856,0,2.83,0.33,0,783,783,8,5/13/2019,5/13/2019
PINK14H,26117,9,1,0,2175,20,80,0,115,336,80,0,0,0,0,0,0,115,2760,2760,0,3,0.38,0,898,898,9,5/13/2019,5/13/2019
PINK14H,26118,10,1,0,2170,20,80,0,117,375,80,0,0,0,0,0,0,117,2808,2808,0,3.16,0.42,0,1015,1015,10,5/13/2019,5/13/2019
PINK14H,26119,11,1,0,2165,20,80,5,111,464,80,0,0,0,0,95.69,3866.67,116,2784,2664,120,3.32,0.46,5,111,116,11,5/13/2019,5/13/2019
PINK14H,26120,12,1,0,2165,20,80,11,107,491,80,0,0,0,0,90.68,1859.85,118,2832,2568,264,3.46,0.5,16,218,350,12,5/13/2019,5/13/2019
PINK14H,26121,13,1,0,2175,20,80,11,103,466,80,0,0,0,0,90.35,1765.15,114,2736,2472,264,3.61,0.54,11,103,114,13,5/13/2019,5/13/2019
PINK14H,26122,14,1,0,2160,20,80,12,100,403,80,0,0,0,opened choke to 21/128,89.29,1399.31,112,2688,2400,288,3.74,0.58,23,203,340,14,5/13/2019,5/13/2019
PINK14H,26123,15,1,0,2150,21,80,13,105,498,80,0,0,0,0,88.98,1596.15,118,2832,2520,312,3.87,0.63,13,105,118,15,5/13/2019,5/13/2019
PINK14H,26124,16,1,0,2145,21,80,13,104,473,80,0,0,0,0,88.89,1516.03,117,2808,2496,312,4,0.67,26,209,353,16,5/13/2019,5/13/2019
PINK14H,26125,17,1,0,2145,21,80,12,107,484,80,0,0,0,0,89.92,1680.56,119,2856,2568,288,4.12,0.71,12,107,119,17,5/13/2019,5/13/2019
PINK14H,26126,18,1,0,2105,24,120,16,147,786,120,0,0,0,opened choke to 24/128,90.18,2046.88,163,3912,3528,384,4.24,0.75,28,254,401,18,5/13/2019,5/13/2019
PINK14H,26127,19,1,0,2115,24,120,17,158,804,120,24268,0,0,started sending oil to the battery through production line.,90.29,1970.59,175,4200,3792,408,4.36,0.79,17,158,175,19,5/13/2019,5/13/2019
PINK14H,26128,20,1,0,2075,24,120,27,155,778,120,24268,0,0,0,85.16,1200.62,182,4368,3720,648,4.47,0.83,44,313,532,20,5/13/2019,5/13/2019
PINK14H,26129,21,1,0,2070,24,120,26,159,812,120,24268,0,0,0,85.95,1301.28,185,4440,3816,624,4.58,0.88,26,159,185,21,5/13/2019,5/13/2019
PINK14H,26130,22,1,0,2060,24,120,22,164,778,120,24268,0,0,0,88.17,1473.48,186,4464,3936,528,4.69,0.92,48,323,556,22,5/13/2019,5/13/2019
PINK14H,26131,23,1,0,2055,24,120,24,157,832,120,24268,0,0,0,86.74,1444.44,181,4344,3768,576,4.8,0.96,24,157,181,23,5/13/2019,5/13/2019
PINK14H,26132,24,1,0,2050,24,120,21,151,796,120,24268,0,0,Started selling gas at the battery instead of flaring at the battery.,87.79,1579.37,172,4128,3624,504,4.9,1,45,308,534,24,5/13/2019,5/13/2019
PINK14H,26133,25,1,0,2040,24,100,23,156,782,100,24268,0,0,0,87.15,1416.67,179,4296,3744,552,5,1.04,23,156,179,25,5/13/2019,5/13/2019
PINK14H,26134,26,1,0,2035,24,100,22,158,914,100,24268,0,0,0,87.78,1731.06,180,4320,3792,528,5.1,1.08,45,314,538,26,5/13/2019,5/13/2019
PINK14H,26135,27,1,0,2030,24,100,23,152,887,100,24268,0,0,0,86.86,1606.88,175,4200,3648,552,5.2,1.13,23,152,175,27,5/13/2019,5/13/2019
PINK14H,26136,28,1,0,2025,24,100,22,154,793,100,24268,0,0,0,87.5,1501.89,176,4224,3696,528,5.29,1.17,45,306,526,28,5/13/2019,5/13/2019
PINK14H,26137,29,1,0,2000,26,100,25,168,895,100,24268,0,0,0,87.05,1491.67,193,4632,4032,600,5.39,1.21,25,168,193,29,5/13/2019,5/13/2019
PINK14H,26138,30,1,0,1995,26,100,25,156,876,100,24268,0,0,0,86.19,1460,181,4344,3744,600,5.48,1.25,50,324,567,30,5/13/2019,5/13/2019
PINK14H,26139,31,1,0,1985,26,100,27,166,915,100,24268,0,0,0,86.01,1412.04,193,4632,3984,648,5.57,1.29,27,166,193,31,5/13/2019,5/13/2019
PINK14H,26140,32,1,0,1980,26,100,29,159,989,100,24268,0,0,0,84.57,1420.98,188,4512,3816,696,5.66,1.33,56,325,574,32,5/13/2019,5/13/2019
PINK14H,26141,33,1,0,1970,26,100,29,165,1119,100,24268,0,0,0,85.05,1607.76,194,4656,3960,696,5.74,1.38,29,165,194,33,5/13/2019,5/13/2019
PINK14H,26142,34,1,0,1965,26,100,28,162,1080,100,24268,0,0,0,85.26,1607.14,190,4560,3888,672,5.83,1.42,57,327,578,34,5/13/2019,5/13/2019
PINK14H,26143,35,1,0,1960,26,100,27,164,1044,100,24268,0,0,0,85.86,1611.11,191,4584,3936,648,5.92,1.46,27,164,191,35,5/13/2019,5/13/2019
PINK14H,26144,36,1,0,1950,26,100,28,158,1197,100,24268,0,0,0,84.95,1781.25,186,4464,3792,672,6,1.5,55,322,568,36,5/13/2019,5/13/2019
PINK14H,26145,37,1,0,1940,26,100,27,161,1115,100,24268,0,0,0,85.64,1720.68,188,4512,3864,648,6.08,1.54,27,161,188,37,5/13/2019,5/13/2019
PINK14H,26146,38,1,0,1935,26,100,28,159,1210,100,24268,0,0,0,85.03,1800.6,187,4488,3816,672,6.16,1.58,55,320,563,38,5/13/2019,5/13/2019
PINK14H,26147,39,1,0,1930,26,100,29,157,1030,100,24268,0,0,0,84.41,1479.89,186,4464,3768,696,6.24,1.63,29,157,186,39,5/13/2019,5/13/2019
PINK14H,26148,40,1,0,1925,26,100,27,160,1110,100,24268,0,0,0,85.56,1712.96,187,4488,3840,648,6.32,1.67,56,317,559,40,5/13/2019,5/13/2019
PINK14H,26149,41,1,0,1915,26,100,26,155,1098,100,24268,0,0,0,85.64,1759.62,181,4344,3720,624,6.4,1.71,26,155,181,41,5/13/2019,5/13/2019
PINK14H,26150,42,1,0,1915,26,100,27,161,896,100,24268,0,0,Started making sand ,85.64,1382.72,188,4512,3864,648,6.48,1.75,53,316,550,42,5/13/2019,5/13/2019
PINK14H,26151,43,1,0,1905,26,100,29,154,981,100,24268,0,0,0,84.15,1409.48,183,4392,3696,696,6.56,1.79,29,154,183,43,5/13/2019,5/13/2019
PINK14H,26152,44,1,0,1900,26,100,30,154,765,100,24268,0,0,0,83.7,1062.5,184,4416,3696,720,6.63,1.83,59,308,550,44,5/13/2019,5/13/2019
PINK14H,26153,45,1,0,1895,26,100,28,155,856,100,24268,0,0,0,84.7,1273.81,183,4392,3720,672,6.71,1.88,28,155,183,45,5/13/2019,5/13/2019
PINK14H,26154,46,1,0,1890,28,100,27,156,887,100,24268,0.01,0,Bumped choke up at noon,85.25,1368.83,183,4392,3744,648,6.78,1.92,55,311,549,46,5/13/2019,5/13/2019
PINK14H,26155,47,1,0,1855,28,100,32,178,1396,100,24268,0.01,0,0,84.76,1817.71,210,5040,4272,768,6.86,1.96,32,178,210,47,5/13/2019,5/13/2019
PINK14H,26156,48,1,0,1850,28,100,34,181,1233,100,24268,0.01,0,0,84.19,1511.03,215,5160,4344,816,6.93,2,66,359,635,48,5/13/2019,5/13/2019
PINK14H,26157,49,1,0,1820,28,100,31,183,1165,100,24268,0.01,0,Making medium to heavy sand hourly,85.51,1565.86,214,5136,4392,744,7,2.04,31,183,214,49,5/13/2019,5/13/2019
PINK14H,26158,50,1,0,1825,28,100,32,176,1131,100,24268,0.01,0,0,84.62,1472.66,208,4992,4224,768,7.07,2.08,63,359,636,50,5/13/2019,5/13/2019
PINK14H,26159,51,1,0,1825,28,100,30,174,1188,100,24268,0.01,0,0,85.29,1650,204,4896,4176,720,7.14,2.13,30,174,204,51,5/13/2019,5/13/2019
PINK14H,26160,52,1,0,1820,28,100,31,176,1204,100,24268,0.01,0,0,85.02,1618.28,207,4968,4224,744,7.21,2.17,61,350,615,52,5/13/2019,5/13/2019
PINK14H,26161,53,1,0,1810,28,100,30,170,1310,100,24268,0.01,0,0,85,1819.44,200,4800,4080,720,7.28,2.21,30,170,200,53,5/13/2019,5/13/2019
PINK14H,26162,54,1,0,1805,28,100,33,165,1266,100,24268,0.01,0,0,83.33,1598.48,198,4752,3960,792,7.35,2.25,63,335,598,54,5/13/2019,5/13/2019
PINK14H,26163,55,1,0,1795,28,100,35,166,1254,100,24268,0.01,0,0,82.59,1492.86,201,4824,3984,840,7.42,2.29,35,166,201,55,5/13/2019,5/13/2019
PINK14H,26164,56,1,0,1790,28,100,35,167,1233,100,24268,0.01,0,0,82.67,1467.86,202,4848,4008,840,7.48,2.33,70,333,604,56,5/13/2019,5/13/2019
PINK14H,26165,57,1,0,1785,28,100,36,165,1176,100,24268,0.01,0,0,82.09,1361.11,201,4824,3960,864,7.55,2.38,36,165,201,57,5/13/2019,5/13/2019
PINK14H,26166,58,1,0,1780,28,100,36,164,1180,100,24268,0.01,0,0,82,1365.74,200,4800,3936,864,7.62,2.42,72,329,602,58,5/13/2019,5/13/2019
PINK14H,26167,59,1,0,1775,28,100,33,166,1246,100,24268,0.01,0,0,83.42,1573.23,199,4776,3984,792,7.68,2.46,33,166,199,59,5/13/2019,5/13/2019
PINK14H,26168,60,1,0,1770,28,100,35,163,1182,100,24268,0.01,0,0,82.32,1407.14,198,4752,3912,840,7.75,2.5,68,329,596,60,5/13/2019,5/13/2019
PINK14H,26169,61,1,0,1760,28,100,36,165,1170,100,24268,0.01,0,0,82.09,1354.17,201,4824,3960,864,7.81,2.54,36,165,201,61,5/13/2019,5/13/2019
PINK14H,26170,62,1,0,1755,28,100,36,164,1098,100,24268,0.01,0,0,82,1270.83,200,4800,3936,864,7.87,2.58,72,329,602,62,5/13/2019,5/13/2019
PINK14H,26171,63,1,0,1755,28,100,36,163,1155,100,24268,0.01,0,0,81.91,1336.81,199,4776,3912,864,7.94,2.63,36,163,199,63,5/13/2019,5/13/2019
PINK14H,26172,64,1,0,1750,28,100,36,165,1171,100,24268,0.01,0,0,82.09,1355.32,201,4824,3960,864,8,2.67,72,328,599,64,5/13/2019,5/13/2019
PINK14H,26173,65,1,0,1725,30,100,38,178,1203,100,24268,0.01,0,Bumped choke up at 6:05am to a 30/128 choke,82.41,1319.08,216,5184,4272,912,8.06,2.71,38,178,216,65,5/13/2019,5/13/2019
PINK14H,26174,66,1,0,1705,30,100,40,185,1256,100,24268,0.01,0,0,82.22,1308.33,225,5400,4440,960,8.12,2.75,78,363,657,66,5/13/2019,5/13/2019
PINK14H,26175,67,1,0,1700,30,100,37,187,1145,100,24268,0.01,0,0,83.48,1289.41,224,5376,4488,888,8.19,2.79,37,187,224,67,5/13/2019,5/13/2019
PINK14H,26176,68,1,0,1695,30,100,39,182,1246,100,24268,0.01,0,0,82.35,1331.2,221,5304,4368,936,8.25,2.83,76,369,669,68,5/13/2019,5/13/2019
PINK14H,26177,69,1,0,1690,30,100,41,179,1301,100,24268,0.01,0,0,81.36,1322.15,220,5280,4296,984,8.31,2.88,41,179,220,69,5/13/2019,5/13/2019
PINK14H,26178,70,1,0,1685,30,100,39,177,1237,100,24268,0.01,0,Making medium to heavy sand hourly,81.94,1321.58,216,5184,4248,936,8.37,2.92,80,356,656,70,5/13/2019,5/13/2019
PINK14H,26179,71,1,0,1685,30,100,39,174,1217,100,24268,0.01,0,0,81.69,1300.21,213,5112,4176,936,8.43,2.96,39,174,213,71,5/13/2019,5/13/2019
PINK14H,26180,72,1,0,1685,30,100,41,176,1188,100,24268,0.01,0,Turned water over to the battery and started using transfer pumps at the battery.,81.11,1207.32,217,5208,4224,984,8.49,3,80,350,643,72,5/13/2019,5/13/2019
PINK14H,26181,73,1,0,1685,30,100,40,174,1205,100,24268,0.01,0,0,81.31,1255.21,214,5136,4176,960,8.54,3.04,40,174,214,73,5/13/2019,5/13/2019
PINK14H,26182,74,1,0,1660,30,100,39,172,1270,100,24268,0.01,0,0,81.52,1356.84,211,5064,4128,936,8.6,3.08,79,346,639,74,5/13/2019,5/13/2019
PINK14H,26183,75,1,0,1655,30,100,40,177,1165,100,24268,0.01,0,Still making medium to heavy sand,81.57,1213.54,217,5208,4248,960,8.66,3.13,40,177,217,75,5/13/2019,5/13/2019
PINK14H,26184,76,1,0,1650,30,100,40,173,1202,100,24268,0.01,0,0,81.22,1252.08,213,5112,4152,960,8.72,3.17,80,350,647,76,5/13/2019,5/13/2019
PINK14H,26185,77,1,0,1645,30,100,42,171,1215,100,24268,0.01,0,0,80.28,1205.36,213,5112,4104,1008,8.77,3.21,42,171,213,77,5/13/2019,5/13/2019
PINK14H,26186,78,1,0,1640,30,100,41,172,1187,100,24268,0.01,0,0,80.75,1206.3,213,5112,4128,984,8.83,3.25,83,343,639,78,5/13/2019,5/13/2019
PINK14H,26187,79,1,0,1635,30,100,40,170,1264,100,24268,0.01,0,0,80.95,1316.67,210,5040,4080,960,8.89,3.29,40,170,210,79,5/13/2019,5/13/2019
PINK14H,26188,80,1,0,1630,30,100,41,173,1237,100,24268,0.01,0,0,80.84,1257.11,214,5136,4152,984,8.94,3.33,81,343,634,80,5/13/2019,5/13/2019
PINK14H,26189,81,1,0,1625,30,100,42,170,1190,100,24268,0.01,0,0,80.19,1180.56,212,5088,4080,1008,9,3.38,42,170,212,81,5/13/2019,5/13/2019
PINK14H,26190,82,1,0,1620,30,100,42,171,1240,100,24268,0.01,0,0,80.28,1230.16,213,5112,4104,1008,9.06,3.42,84,341,637,82,5/13/2019,5/13/2019
PINK14H,26191,83,1,0,1615,30,100,40,169,1204,100,24268,0.01,0,0,80.86,1254.17,209,5016,4056,960,9.11,3.46,40,169,209,83,5/13/2019,5/13/2019
PINK14H,26192,84,1,0,1615,30,100,42,168,1185,100,24268,0.01,0,0,80,1175.6,210,5040,4032,1008,9.17,3.5,82,337,628,84,5/13/2019,5/13/2019
PINK14H,26193,85,1,0,1610,30,100,41,169,1212,100,24268,0.01,0,0,80.48,1231.71,210,5040,4056,984,9.22,3.54,41,169,210,85,5/13/2019,5/13/2019
PINK14H,26194,86,1,0,1605,30,100,40,170,1174,100,24268,0.01,0,0,80.95,1222.92,210,5040,4080,960,9.27,3.58,81,339,630,86,5/13/2019,5/13/2019
PINK14H,26195,87,1,0,1600,30,100,41,171,1261,100,24268,0.01,0,0,80.66,1281.5,212,5088,4104,984,9.33,3.63,41,171,212,87,5/13/2019,5/13/2019
PINK14H,26196,88,1,0,1595,30,100,40,168,1238,100,24268,0.01,0,0,80.77,1289.58,208,4992,4032,960,9.38,3.67,81,339,632,88,5/13/2019,5/13/2019
PINK14H,26197,89,1,0,1590,30,100,38,170,1116,100,24268,0.01,0,0,81.73,1223.68,208,4992,4080,912,9.43,3.71,38,170,208,89,5/13/2019,5/13/2019
PINK14H,26198,90,1,0,1585,30,100,39,168,889,100,24268,0.01,0,0,81.16,949.79,207,4968,4032,936,9.49,3.75,77,338,623,90,5/13/2019,5/13/2019
PINK14H,26199,91,1,0,1580,30,100,41,173,956,100,24268,0.01,0,0,80.84,971.54,214,5136,4152,984,9.54,3.79,41,173,214,91,5/13/2019,5/13/2019
PINK14H,26200,92,1,0,1575,30,100,39,167,998,100,24268,0.01,0,Still making medium to heavy sand,81.07,1066.24,206,4944,4008,936,9.59,3.83,80,340,634,92,5/13/2019,5/13/2019
