data_well_name,id,data_hour,data_bhp,data_tubing_psi,data_csg_psi,data_choke_size,data_sep_psi,data_oil_rate,data_water_rate,data_gas_rate,data_flowline_psi,data_chlorides,data_sand_percent,data_h2s,data_remarks,water_cut,gas_oil_ratio,total_fluid_bph,total_fluid_bpd,water_24,oil_24,,,,,,,,
PINK13H,25991,101,1,0,2330,29,100,48,195,1236,100,27866,0.5,0,0,80.25,1072.92,243,5832,4680,1152,,,,,,,,
PINK13H,25992,102,1,0,2325,29,100,48,192,1303,100,27866,0.5,0,0,80,1131.08,240,5760,4608,1152,,,,,,,,
PINK13H,25993,103,1,0,2325,29,100,48,191,1224,100,27866,0.5,0,0,79.92,1062.5,239,5736,4584,1152,,,,,,,,
PINK13H,25994,104,1,0,2325,29,100,49,192,1224,100,27866,0.5,0,0,79.67,1040.82,241,5784,4608,1176,,,,,,,,
PINK13H,25995,105,1,0,2320,29,90,48,190,1248,90,27866,0.5,0,0,79.83,1083.33,238,5712,4560,1152,,,,,,,,
PINK13H,25996,106,1,0,2320,29,90,48,191,1289,90,27866,0.5,0,0,79.92,1118.92,239,5736,4584,1152,,,,,,,,
PINK13H,25997,107,1,0,2315,29,90,47,193,1236,90,27866,0.5,0,0,80.42,1095.74,240,5760,4632,1128,,,,,,,,
PINK13H,25998,108,1,0,2315,29,90,48,190,1236,90,27866,0.5,0,0,79.83,1072.92,238,5712,4560,1152,,,,,,,,
PINK13H,25999,109,1,0,2310,29,90,47,189,1200,90,27866,0.5,0,0,80.08,1063.83,236,5664,4536,1128,,,,,,,,
PINK14H,26109,1,1,0,2255,20,80,0,93,168,80,0,0,0,0,0,0,93,2232,2232,0,,,,,,,,
PINK14H,26110,2,1,0,2255,20,80,0,90,245,80,0,0,0,Purged Vessel at battery and started flaring gas at production facility.,0,0,90,2160,2160,0,,,,,,,,
PINK14H,26111,3,1,0,2215,20,80,0,108,515,80,0,0,0,0,0,0,108,2592,2592,0,,,,,,,,
PINK14H,26112,4,1,0,2205,20,80,0,112,336,80,0,0,0,Started making oil cut on well.,0,0,112,2688,2688,0,,,,,,,,
PINK14H,26113,5,1,0,2215,20,80,0,120,338,80,0,0,0,0,0,0,120,2880,2880,0,,,,,,,,
PINK14H,26114,6,1,0,2205,20,80,0,117,346,80,0,0,0,0,0,0,117,2808,2808,0,,,,,,,,
PINK14H,26115,7,1,0,2190,20,80,0,117,306,80,0,0,0,0,0,0,117,2808,2808,0,,,,,,,,
PINK14H,26116,8,1,0,2180,20,80,0,119,445,80,0,0,0,0,0,0,119,2856,2856,0,,,,,,,,
PINK14H,26117,9,1,0,2175,20,80,0,115,336,80,0,0,0,0,0,0,115,2760,2760,0,,,,,,,,
PINK14H,26118,10,1,0,2170,20,80,0,117,375,80,0,0,0,0,0,0,117,2808,2808,0,,,,,,,,
PINK14H,26119,11,1,0,2165,20,80,5,111,464,80,0,0,0,0,95.69,3866.67,116,2784,2664,120,,,,,,,,
PINK14H,26120,12,1,0,2165,20,80,11,107,491,80,0,0,0,0,90.68,1859.85,118,2832,2568,264,,,,,,,,
PINK14H,26121,13,1,0,2175,20,80,11,103,466,80,0,0,0,0,90.35,1765.15,114,2736,2472,264,,,,,,,,
PINK14H,26122,14,1,0,2160,20,80,12,100,403,80,0,0,0,opened choke to 21/128,89.29,1399.31,112,2688,2400,288,,,,,,,,
PINK14H,26123,15,1,0,2150,21,80,13,105,498,80,0,0,0,0,88.98,1596.15,118,2832,2520,312,,,,,,,,
PINK14H,26124,16,1,0,2145,21,80,13,104,473,80,0,0,0,0,88.89,1516.03,117,2808,2496,312,,,,,,,,
PINK14H,26125,17,1,0,2145,21,80,12,107,484,80,0,0,0,0,89.92,1680.56,119,2856,2568,288,,,,,,,,
PINK14H,26126,18,1,0,2105,24,120,16,147,786,120,0,0,0,opened choke to 24/128,90.18,2046.88,163,3912,3528,384,,,,,,,,
PINK14H,26127,19,1,0,2115,24,120,17,158,804,120,24268,0,0,started sending oil to the battery through production line.,90.29,1970.59,175,4200,3792,408,,,,,,,,
PINK14H,26128,20,1,0,2075,24,120,27,155,778,120,24268,0,0,0,85.16,1200.62,182,4368,3720,648,,,,,,,,
PINK14H,26129,21,1,0,2070,24,120,26,159,812,120,24268,0,0,0,85.95,1301.28,185,4440,3816,624,,,,,,,,
PINK14H,26130,22,1,0,2060,24,120,22,164,778,120,24268,0,0,0,88.17,1473.48,186,4464,3936,528,,,,,,,,
PINK14H,26131,23,1,0,2055,24,120,24,157,832,120,24268,0,0,0,86.74,1444.44,181,4344,3768,576,,,,,,,,
PINK14H,26132,24,1,0,2050,24,120,21,151,796,120,24268,0,0,Started selling gas at the battery instead of flaring at the battery.,87.79,1579.37,172,4128,3624,504,,,,,,,,
PINK14H,26133,25,1,0,2040,24,100,23,156,782,100,24268,0,0,0,87.15,1416.67,179,4296,3744,552,,,,,,,,
PINK14H,26134,26,1,0,2035,24,100,22,158,914,100,24268,0,0,0,87.78,1731.06,180,4320,3792,528,,,,,,,,
PINK14H,26135,27,1,0,2030,24,100,23,152,887,100,24268,0,0,0,86.86,1606.88,175,4200,3648,552,,,,,,,,
PINK14H,26136,28,1,0,2025,24,100,22,154,793,100,24268,0,0,0,87.5,1501.89,176,4224,3696,528,,,,,,,,
PINK14H,26137,29,1,0,2000,26,100,25,168,895,100,24268,0,0,0,87.05,1491.67,193,4632,4032,600,,,,,,,,
PINK14H,26138,30,1,0,1995,26,100,25,156,876,100,24268,0,0,0,86.19,1460,181,4344,3744,600,,,,,,,,
PINK14H,26139,31,1,0,1985,26,100,27,166,915,100,24268,0,0,0,86.01,1412.04,193,4632,3984,648,,,,,,,,
PINK14H,26140,32,1,0,1980,26,100,29,159,989,100,24268,0,0,0,84.57,1420.98,188,4512,3816,696,,,,,,,,
PINK14H,26141,33,1,0,1970,26,100,29,165,1119,100,24268,0,0,0,85.05,1607.76,194,4656,3960,696,,,,,,,,
PINK14H,26142,34,1,0,1965,26,100,28,162,1080,100,24268,0,0,0,85.26,1607.14,190,4560,3888,672,,,,,,,,
PINK14H,26143,35,1,0,1960,26,100,27,164,1044,100,24268,0,0,0,85.86,1611.11,191,4584,3936,648,,,,,,,,
PINK14H,26144,36,1,0,1950,26,100,28,158,1197,100,24268,0,0,0,84.95,1781.25,186,4464,3792,672,,,,,,,,
PINK14H,26145,37,1,0,1940,26,100,27,161,1115,100,24268,0,0,0,85.64,1720.68,188,4512,3864,648,,,,,,,,
PINK14H,26146,38,1,0,1935,26,100,28,159,1210,100,24268,0,0,0,85.03,1800.6,187,4488,3816,672,,,,,,,,
PINK14H,26147,39,1,0,1930,26,100,29,157,1030,100,24268,0,0,0,84.41,1479.89,186,4464,3768,696,,,,,,,,
PINK14H,26148,40,1,0,1925,26,100,27,160,1110,100,24268,0,0,0,85.56,1712.96,187,4488,3840,648,,,,,,,,
PINK14H,26149,41,1,0,1915,26,100,26,155,1098,100,24268,0,0,0,85.64,1759.62,181,4344,3720,624,,,,,,,,
PINK14H,26150,42,1,0,1915,26,100,27,161,896,100,24268,0,0,Started making sand ,85.64,1382.72,188,4512,3864,648,,,,,,,,
PINK14H,26151,43,1,0,1905,26,100,29,154,981,100,24268,0,0,0,84.15,1409.48,183,4392,3696,696,,,,,,,,
PINK14H,26152,44,1,0,1900,26,100,30,154,765,100,24268,0,0,0,83.7,1062.5,184,4416,3696,720,,,,,,,,
PINK14H,26153,45,1,0,1895,26,100,28,155,856,100,24268,0,0,0,84.7,1273.81,183,4392,3720,672,,,,,,,,
PINK14H,26154,46,1,0,1890,28,100,27,156,887,100,24268,0.01,0,Bumped choke up at noon,85.25,1368.83,183,4392,3744,648,,,,,,,,
PINK14H,26155,47,1,0,1855,28,100,32,178,1396,100,24268,0.01,0,0,84.76,1817.71,210,5040,4272,768,,,,,,,,
PINK14H,26156,48,1,0,1850,28,100,34,181,1233,100,24268,0.01,0,0,84.19,1511.03,215,5160,4344,816,,,,,,,,
PINK14H,26157,49,1,0,1820,28,100,31,183,1165,100,24268,0.01,0,Making medium to heavy sand hourly,85.51,1565.86,214,5136,4392,744,,,,,,,,
PINK14H,26158,50,1,0,1825,28,100,32,176,1131,100,24268,0.01,0,0,84.62,1472.66,208,4992,4224,768,,,,,,,,
PINK14H,26159,51,1,0,1825,28,100,30,174,1188,100,24268,0.01,0,0,85.29,1650,204,4896,4176,720,,,,,,,,
PINK14H,26160,52,1,0,1820,28,100,31,176,1204,100,24268,0.01,0,0,85.02,1618.28,207,4968,4224,744,,,,,,,,
PINK14H,26161,53,1,0,1810,28,100,30,170,1310,100,24268,0.01,0,0,85,1819.44,200,4800,4080,720,,,,,,,,
PINK14H,26162,54,1,0,1805,28,100,33,165,1266,100,24268,0.01,0,0,83.33,1598.48,198,4752,3960,792,,,,,,,,
PINK14H,26163,55,1,0,1795,28,100,35,166,1254,100,24268,0.01,0,0,82.59,1492.86,201,4824,3984,840,,,,,,,,
PINK14H,26164,56,1,0,1790,28,100,35,167,1233,100,24268,0.01,0,0,82.67,1467.86,202,4848,4008,840,,,,,,,,
PINK14H,26165,57,1,0,1785,28,100,36,165,1176,100,24268,0.01,0,0,82.09,1361.11,201,4824,3960,864,,,,,,,,
PINK14H,26166,58,1,0,1780,28,100,36,164,1180,100,24268,0.01,0,0,82,1365.74,200,4800,3936,864,,,,,,,,
PINK14H,26167,59,1,0,1775,28,100,33,166,1246,100,24268,0.01,0,0,83.42,1573.23,199,4776,3984,792,,,,,,,,
PINK14H,26168,60,1,0,1770,28,100,35,163,1182,100,24268,0.01,0,0,82.32,1407.14,198,4752,3912,840,,,,,,,,
PINK14H,26169,61,1,0,1760,28,100,36,165,1170,100,24268,0.01,0,0,82.09,1354.17,201,4824,3960,864,,,,,,,,
PINK14H,26170,62,1,0,1755,28,100,36,164,1098,100,24268,0.01,0,0,82,1270.83,200,4800,3936,864,,,,,,,,
PINK14H,26171,63,1,0,1755,28,100,36,163,1155,100,24268,0.01,0,0,81.91,1336.81,199,4776,3912,864,,,,,,,,
PINK14H,26172,64,1,0,1750,28,100,36,165,1171,100,24268,0.01,0,0,82.09,1355.32,201,4824,3960,864,,,,,,,,
PINK14H,26173,65,1,0,1725,30,100,38,178,1203,100,24268,0.01,0,Bumped choke up at 6:05am to a 30/128 choke,82.41,1319.08,216,5184,4272,912,,,,,,,,
PINK14H,26174,66,1,0,1705,30,100,40,185,1256,100,24268,0.01,0,0,82.22,1308.33,225,5400,4440,960,,,,,,,,
PINK14H,26175,67,1,0,1700,30,100,37,187,1145,100,24268,0.01,0,0,83.48,1289.41,224,5376,4488,888,,,,,,,,
PINK14H,26176,68,1,0,1695,30,100,39,182,1246,100,24268,0.01,0,0,82.35,1331.2,221,5304,4368,936,,,,,,,,
PINK14H,26177,69,1,0,1690,30,100,41,179,1301,100,24268,0.01,0,0,81.36,1322.15,220,5280,4296,984,,,,,,,,
PINK14H,26178,70,1,0,1685,30,100,39,177,1237,100,24268,0.01,0,Making medium to heavy sand hourly,81.94,1321.58,216,5184,4248,936,,,,,,,,
PINK14H,26179,71,1,0,1685,30,100,39,174,1217,100,24268,0.01,0,0,81.69,1300.21,213,5112,4176,936,,,,,,,,
PINK14H,26180,72,1,0,1685,30,100,41,176,1188,100,24268,0.01,0,Turned water over to the battery and started using transfer pumps at the battery.,81.11,1207.32,217,5208,4224,984,,,,,,,,
PINK14H,26181,73,1,0,1685,30,100,40,174,1205,100,24268,0.01,0,0,81.31,1255.21,214,5136,4176,960,,,,,,,,
PINK14H,26182,74,1,0,1660,30,100,39,172,1270,100,24268,0.01,0,0,81.52,1356.84,211,5064,4128,936,,,,,,,,
PINK14H,26183,75,1,0,1655,30,100,40,177,1165,100,24268,0.01,0,Still making medium to heavy sand,81.57,1213.54,217,5208,4248,960,,,,,,,,
PINK14H,26184,76,1,0,1650,30,100,40,173,1202,100,24268,0.01,0,0,81.22,1252.08,213,5112,4152,960,,,,,,,,
PINK14H,26185,77,1,0,1645,30,100,42,171,1215,100,24268,0.01,0,0,80.28,1205.36,213,5112,4104,1008,,,,,,,,
PINK14H,26186,78,1,0,1640,30,100,41,172,1187,100,24268,0.01,0,0,80.75,1206.3,213,5112,4128,984,,,,,,,,
PINK14H,26187,79,1,0,1635,30,100,40,170,1264,100,24268,0.01,0,0,80.95,1316.67,210,5040,4080,960,,,,,,,,
PINK14H,26188,80,1,0,1630,30,100,41,173,1237,100,24268,0.01,0,0,80.84,1257.11,214,5136,4152,984,,,,,,,,
PINK14H,26189,81,1,0,1625,30,100,42,170,1190,100,24268,0.01,0,0,80.19,1180.56,212,5088,4080,1008,,,,,,,,
PINK14H,26190,82,1,0,1620,30,100,42,171,1240,100,24268,0.01,0,0,80.28,1230.16,213,5112,4104,1008,,,,,,,,
PINK14H,26191,83,1,0,1615,30,100,40,169,1204,100,24268,0.01,0,0,80.86,1254.17,209,5016,4056,960,,,,,,,,
PINK14H,26192,84,1,0,1615,30,100,42,168,1185,100,24268,0.01,0,0,80,1175.6,210,5040,4032,1008,,,,,,,,
PINK14H,26193,85,1,0,1610,30,100,41,169,1212,100,24268,0.01,0,0,80.48,1231.71,210,5040,4056,984,,,,,,,,
PINK14H,26194,86,1,0,1605,30,100,40,170,1174,100,24268,0.01,0,0,80.95,1222.92,210,5040,4080,960,,,,,,,,
PINK14H,26195,87,1,0,1600,30,100,41,171,1261,100,24268,0.01,0,0,80.66,1281.5,212,5088,4104,984,,,,,,,,
PINK14H,26196,88,1,0,1595,30,100,40,168,1238,100,24268,0.01,0,0,80.77,1289.58,208,4992,4032,960,,,,,,,,
PINK14H,26197,89,1,0,1590,30,100,38,170,1116,100,24268,0.01,0,0,81.73,1223.68,208,4992,4080,912,,,,,,,,
PINK14H,26198,90,1,0,1585,30,100,39,168,889,100,24268,0.01,0,0,81.16,949.79,207,4968,4032,936,,,,,,,,
PINK14H,26199,91,1,0,1580,30,100,41,173,956,100,24268,0.01,0,0,80.84,971.54,214,5136,4152,984,,,,,,,,
PINK14H,26200,92,1,0,1575,30,100,39,167,998,100,24268,0.01,0,Still making medium to heavy sand,81.07,1066.24,206,4944,4008,936,,,,,,,,
PINK14H,26201,93,1,0,1570,30,100,40,165,1024,100,24268,0.01,0,0,80.49,1066.67,205,4920,3960,960,,,,,,,,
PINK14H,26202,94,1,0,1570,30,100,38,160,1074,100,24268,0.01,0,0,80.81,1177.63,198,4752,3840,912,,,,,,,,
PINK14H,26203,95,1,0,1565,30,100,39,165,988,100,24268,0.01,0,0,80.88,1055.56,204,4896,3960,936,,,,,,,,
PINK14H,26204,96,1,0,1560,30,100,37,162,1023,100,24268,0.01,0,0,81.41,1152.03,199,4776,3888,888,,,,,,,,
PINK14H,26205,97,1,0,1550,30,100,39,158,1087,100,24268,0.01,0,0,80.2,1161.32,197,4728,3792,936,,,,,,,,
PINK14H,26206,98,1,0,1535,30,100,38,166,1116,100,24268,0.01,0,0,81.37,1223.68,204,4896,3984,912,,,,,,,,
PINK14H,26207,99,1,0,1520,30,100,37,163,1097,100,24268,0.01,0,0,81.5,1235.36,200,4800,3912,888,,,,,,,,
PINK14H,26208,100,1,0,1505,30,100,39,165,1155,100,24268,0.01,0,Bumped choke up at 6pm to 32/128,80.88,1233.97,204,4896,3960,936,,,,,,,,
PINK14H,26209,101,1,0,1495,32,100,42,172,1291,100,24268,0.01,0,0,80.37,1280.75,214,5136,4128,1008,,,,,,,,
PINK14H,26210,102,1,0,1490,32,100,40,168,1255,100,24268,0.01,0,0,80.77,1307.29,208,4992,4032,960,,,,,,,,
PINK14H,26211,103,1,0,1485,32,100,41,174,1274,100,24268,0.01,0,0,80.93,1294.72,215,5160,4176,984,,,,,,,,
PINK14H,26212,104,1,0,1480,32,100,40,172,1265,100,24268,0.01,0,0,81.13,1317.71,212,5088,4128,960,,,,,,,,
PINK14H,26213,105,1,0,1480,32,100,42,178,1310,100,24268,0.01,0,0,80.91,1299.6,220,5280,4272,1008,,,,,,,,
PINK14H,26214,106,1,0,1475,32,100,41,176,1238,100,24268,0.01,0,0,81.11,1258.13,217,5208,4224,984,,,,,,,,
PINK14H,26215,107,1,0,1465,32,100,40,177,1288,100,24268,0.01,0,0,81.57,1341.67,217,5208,4248,960,,,,,,,,
PINK14H,26216,108,1,0,1460,32,100,41,175,1340,100,24268,0.01,0,0,81.02,1361.79,216,5184,4200,984,,,,,,,,
PINK14H,26217,109,1,0,1455,32,100,40,181,1355,100,24268,0.01,0,0,81.9,1411.46,221,5304,4344,960,,,,,,,,
PINK31H,25782,1,1,0,3490,18,0,0,100,0,0,0,0,0,Well Online 18choke. Intial Shut in 3475#,0,0,100,2400,2400,0,,,,,,,,
PINK31H,25783,2,1,0,3525,18,0,0,100,0,0,0,0,0,0,0,0,100,2400,2400,0,,,,,,,,
PINK31H,25784,3,1,0,3540,18,0,0,100,0,0,0,0,0,0,0,0,100,2400,2400,0,,,,,,,,
PINK31H,25785,4,1,0,3440,18,0,0,100,0,0,0,0,0,0,0,0,100,2400,2400,0,,,,,,,,
PINK31H,25786,5,1,0,3405,20,0,0,120,0,0,0,0,0,Increaesed  to 20 choke,0,0,120,2880,2880,0,,,,,,,,
PINK31H,25787,6,1,0,3420,20,0,0,120,0,0,0,0,0,0,0,0,120,2880,2880,0,,,,,,,,
PINK31H,25788,7,1,0,3425,20,0,0,130,0,0,0,0,0,0,0,0,130,3120,3120,0,,,,,,,,
PINK31H,25789,8,1,0,3405,20,0,0,120,0,0,0,0,0,0,0,0,120,2880,2880,0,,,,,,,,
PINK31H,25790,9,1,0,3400,20,0,0,120,0,0,0,0,0,0,0,0,120,2880,2880,0,,,,,,,,
PINK31H,25791,10,1,0,3400,20,0,0,120,0,0,0,0,0,0,0,0,120,2880,2880,0,,,,,,,,
PINK31H,25792,11,1,0,3390,20,0,0,118,0,0,0,0,0,0,0,0,118,2832,2832,0,,,,,,,,
PINK31H,25793,12,1,0,3365,24,0,0,145,0,0,0,0,0,Well turned into separator on location at 8AM,0,0,145,3480,3480,0,,,,,,,,
PINK31H,25794,13,1,0,3400,24,85,0,151,0,85,0,0,0,0,0,0,151,3624,3624,0,,,,,,,,
PINK31H,25795,14,1,0,3360,24,85,0,154,0,85,0,0,0,0,0,0,154,3696,3696,0,,,,,,,,
PINK31H,25796,15,1,0,3350,24,85,0,167,343,85,0,0,0,0,0,0,167,4008,4008,0,,,,,,,,
PINK31H,25797,16,1,0,3340,24,85,0,165,401,85,0,0,0,0,0,0,165,3960,3960,0,,,,,,,,
PINK31H,25798,17,1,0,3335,24,85,6,170,453,85,15167,0,0,0,96.59,3145.83,176,4224,4080,144,,,,,,,,
PINK31H,25799,18,1,0,3335,24,85,12,170,407,85,15167,0,0,0,93.41,1413.19,182,4368,4080,288,,,,,,,,
PINK31H,25800,19,1,0,3325,24,85,9,172,429,85,15167,0,0,0,95.03,1986.11,181,4344,4128,216,,,,,,,,
PINK31H,25801,20,1,0,3320,24,85,11,178,424,85,15167,0,0,0,94.18,1606.06,189,4536,4272,264,,,,,,,,
PINK31H,25802,21,1,0,3325,24,85,7,180,417,85,15167,0,0,0,96.26,2482.14,187,4488,4320,168,,,,,,,,
PINK31H,25803,22,1,0,3325,24,85,9,179,429,85,15167,0,0,0,95.21,1986.11,188,4512,4296,216,,,,,,,,
PINK31H,25804,23,1,0,3320,24,85,5,197,440,85,15167,0,0,0,97.52,3666.67,202,4848,4728,120,,,,,,,,
PINK31H,25805,24,1,0,3325,26,85,6,196,325,85,15167,0.01,0,Increaesed  to 26 choke,97.03,2256.94,202,4848,4704,144,,,,,,,,
PINK31H,25806,25,1,0,3345,26,85,2,171,300,85,15167,0.01,0,0,98.84,6250,173,4152,4104,48,,,,,,,,
PINK31H,25807,26,1,0,3355,26,85,3,152,300,85,15167,0.01,0,SSV was Partially Closed…Forced Open Using Manual Bypass ,98.06,4166.67,155,3720,3648,72,,,,,,,,
PINK31H,25808,27,1,0,3305,26,85,10,161,350,85,15167,0.01,0,0,94.15,1458.33,171,4104,3864,240,,,,,,,,
PINK31H,25809,28,1,0,3330,26,100,16,226,300,100,15167,0.01,0,0,93.39,781.25,242,5808,5424,384,,,,,,,,
PINK31H,25810,29,1,0,3330,26,100,13,298,312,100,15167,0.01,0,0,95.82,1000,311,7464,7152,312,,,,,,,,
PINK31H,25811,30,1,0,3275,26,100,38,273,288,100,15167,0.01,0,0,87.78,315.79,311,7464,6552,912,,,,,,,,
PINK31H,25812,31,1,0,3265,26,100,26,250,198,100,15167,0.01,0,0,90.58,317.31,276,6624,6000,624,,,,,,,,
PINK31H,25813,32,1,0,3255,26,100,36,266,250,100,15167,0.01,0,0,88.08,289.35,302,7248,6384,864,,,,,,,,
PINK31H,25814,33,1,0,3255,26,100,34,275,240,100,15167,0.01,0,0,89,294.12,309,7416,6600,816,,,,,,,,
PINK31H,25815,34,1,0,3240,26,100,25,275,245,100,15167,0.01,0,0,91.67,408.33,300,7200,6600,600,,,,,,,,
PINK31H,25816,35,1,0,3240,26,100,27,266,335,100,15167,0.01,0,0,90.78,516.98,293,7032,6384,648,,,,,,,,
PINK31H,25817,36,1,0,3230,26,100,28,271,353,100,15167,0.01,0,0,90.64,525.3,299,7176,6504,672,,,,,,,,
PINK31H,25818,37,1,0,3230,26,100,25,268,362,100,15167,0.01,0,0,91.47,603.33,293,7032,6432,600,,,,,,,,
PINK31H,25819,38,1,0,3225,26,100,30,275,465,100,15167,0.01,0,0,90.16,645.83,305,7320,6600,720,,,,,,,,
PINK31H,25820,39,1,0,3220,26,100,28,261,451,100,15167,0.01,0,0,90.31,671.13,289,6936,6264,672,,,,,,,,
PINK31H,25821,40,1,0,3215,26,100,36,255,474,100,15167,0.01,0,0,87.63,548.61,291,6984,6120,864,,,,,,,,
PINK31H,25822,41,1,0,3215,26,100,28,257,455,100,15167,0.01,0,0,90.18,677.08,285,6840,6168,672,,,,,,,,
PINK31H,25823,42,1,0,3210,26,100,34,264,489,100,15167,0.01,0,0,88.59,599.26,298,7152,6336,816,,,,,,,,
PINK31H,25824,43,1,0,3210,26,100,32,268,491,100,15167,0.01,0,0,89.33,639.32,300,7200,6432,768,,,,,,,,
PINK31H,25825,44,1,0,3205,26,100,26,256,526,100,15167,0.01,0,0,90.78,842.95,282,6768,6144,624,,,,,,,,
PINK31H,25826,45,1,0,3200,26,100,33,268,511,100,15167,0.01,0,0,89.04,645.2,301,7224,6432,792,,,,,,,,
PINK31H,25827,46,1,0,3200,26,100,35,270,568,100,15167,0.01,0,0,88.52,676.19,305,7320,6480,840,,,,,,,,
PINK31H,25828,47,1,0,3195,26,100,30,270,310,100,15167,0.01,0,0,90,430.56,300,7200,6480,720,,,,,,,,
PINK31H,25829,48,1,0,3185,26,100,46,261,288,100,15167,0.01,0,0,85.02,260.87,307,7368,6264,1104,,,,,,,,
PINK31H,25830,49,1,0,3180,26,100,25,317,360,100,15167,0.01,0,0,92.69,600,342,8208,7608,600,,,,,,,,
PINK31H,25831,50,1,0,3180,26,100,32,247,360,100,15167,0.01,0,0,88.53,468.75,279,6696,5928,768,,,,,,,,
PINK31H,25832,51,1,0,3180,26,100,26,274,192,100,15167,0.01,0,0,91.33,307.69,300,7200,6576,624,,,,,,,,
PINK31H,25833,52,1,0,3175,26,100,33,283,288,100,15167,0.01,0,0,89.56,363.64,316,7584,6792,792,,,,,,,,
PINK31H,25834,53,1,0,3170,26,100,28,252,216,100,15167,0.01,0,0,90,321.43,280,6720,6048,672,,,,,,,,
PINK31H,25835,54,1,0,3165,26,100,35,252,216,100,15167,0.01,0,0,87.8,257.14,287,6888,6048,840,,,,,,,,
PINK31H,25836,55,1,0,3165,26,100,35,252,216,100,15167,0.01,0,0,87.8,257.14,287,6888,6048,840,,,,,,,,
PINK31H,25837,56,1,0,3160,26,100,40,275,264,100,15167,0.01,0,0,87.3,275,315,7560,6600,960,,,,,,,,
PINK31H,25838,57,1,0,3160,26,100,36,258,336,100,15167,0.01,0,0,87.76,388.89,294,7056,6192,864,,,,,,,,
PINK31H,25839,58,1,0,3150,26,100,46,268,264,100,15167,0.01,0,0,85.35,239.13,314,7536,6432,1104,,,,,,,,
PINK31H,25840,59,1,0,3150,26,100,44,278,298,100,15167,0.01,0,0,86.34,282.2,322,7728,6672,1056,,,,,,,,
PINK31H,25841,60,1,0,3145,26,100,47,267,302,100,15167,0.01,0,0,85.03,267.73,314,7536,6408,1128,,,,,,,,
PINK31H,25842,61,1,0,3145,26,100,43,273,281,100,15167,0.01,0,0,86.39,272.29,316,7584,6552,1032,,,,,,,,
PINK31H,25843,62,1,0,3145,26,100,48,272,325,100,15167,0.01,0,0,85,282.12,320,7680,6528,1152,,,,,,,,
PINK31H,25844,63,1,0,3140,26,100,48,269,306,100,15167,0.01,0,0,84.86,265.63,317,7608,6456,1152,,,,,,,,
PINK31H,25845,64,1,0,3140,26,100,42,277,311,100,15167,0.01,0,0,86.83,308.53,319,7656,6648,1008,,,,,,,,
PINK31H,25846,65,1,0,3135,26,100,42,265,331,100,15167,0.01,0,0,86.32,328.37,307,7368,6360,1008,,,,,,,,
PINK31H,25847,66,1,0,3115,28,100,42,262,437,100,15167,0.01,0,0,86.18,433.53,304,7296,6288,1008,,,,,,,,
PINK31H,25848,67,1,0,3105,28,100,44,263,458,100,15167,0.01,0,0,85.67,433.71,307,7368,6312,1056,,,,,,,,
PINK31H,25849,68,1,0,3100,28,100,40,260,505,100,15167,0.01,0,0,86.67,526.04,300,7200,6240,960,,,,,,,,
PINK31H,25850,69,1,0,3095,28,100,41,258,511,100,15167,0.01,0,0,86.29,519.31,299,7176,6192,984,,,,,,,,
PINK31H,25851,70,1,0,3065,30,100,50,330,1192,100,15167,0.01,0,0,86.84,993.33,380,9120,7920,1200,,,,,,,,
PINK31H,25852,71,1,0,3050,30,100,48,325,476,100,15167,0.01,0,0,87.13,413.19,373,8952,7800,1152,,,,,,,,
PINK31H,25853,72,1,0,3045,30,100,44,310,840,100,15167,0.01,0,0,87.57,795.45,354,8496,7440,1056,,,,,,,,
PINK31H,25854,73,1,0,3045,30,100,45,310,840,100,15167,0.01,0,0,87.32,777.78,355,8520,7440,1080,,,,,,,,
PINK31H,25855,74,1,0,3045,30,100,44,290,552,100,15167,0.01,0,0,86.83,522.73,334,8016,6960,1056,,,,,,,,
PINK31H,25856,75,1,0,3055,30,100,45,324,685,100,15167,0.01,0,0,87.8,634.26,369,8856,7776,1080,,,,,,,,
PINK31H,25857,76,1,0,3045,30,100,44,275,768,100,15167,0.01,0,0,86.21,727.27,319,7656,6600,1056,,,,,,,,
PINK31H,25858,77,1,0,3040,30,100,40,293,760,100,15167,0.01,0,0,87.99,791.67,333,7992,7032,960,,,,,,,,
PINK31H,25859,78,1,0,3040,30,100,40,290,760,100,15167,0.01,0,0,87.88,791.67,330,7920,6960,960,,,,,,,,
PINK31H,25860,79,1,0,3035,30,100,36,275,768,100,15167,0.01,0,0,88.42,888.89,311,7464,6600,864,,,,,,,,
PINK31H,25861,80,1,0,3030,30,100,34,270,780,100,15167,0.01,0,0,88.82,955.88,304,7296,6480,816,,,,,,,,
PINK31H,25862,81,1,0,3025,30,100,33,230,805,100,15167,0.01,0,0,87.45,1016.41,263,6312,5520,792,,,,,,,,
PINK31H,25863,82,1,0,3020,30,100,32,283,840,100,15167,0.01,0,0,89.84,1093.75,315,7560,6792,768,,,,,,,,
PINK31H,25864,83,1,0,3015,30,100,33,265,871,100,15167,0.01,0,0,88.93,1099.75,298,7152,6360,792,,,,,,,,
PINK31H,25865,84,1,0,3010,30,100,34,262,856,100,15167,0.01,0,0,88.51,1049.02,296,7104,6288,816,,,,,,,,
PINK31H,25866,85,1,0,3015,30,100,31,262,816,100,15167,0.01,0,0,89.42,1096.77,293,7032,6288,744,,,,,,,,
