well_name,hour,date,csg_psi,tbg_psi,choke1,sep_psi,battery_sep_psi,oil,water,gas,wellhead_temp,flowline_psi,chlorides,sand,h2s,remarks,choke2
Janey 81h,157,43618.45833,2251,0,36,237,148,84,204,3168,130,185,26520,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice a hour.",0
Janey 81h,158,43618.5,2247,0,36,236,147,88,205,3528,131,185,26520,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice a hour.",0
Janey 81h,159,43618.54167,2245,0,36,237,146,87,201,3072,127,190,26520,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice a hour.",0
Janey 81h,160,43618.58333,2243,0,36,236,153,88,201,3312,129,190,26520,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice a hour.",0
Janey 81h,161,43618.625,2241,0,36,237,150,87,202,2138,130,190,26520,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice a hour.",0
Janey 81h,162,43618.66667,2238,0,36,238,146,87,201,3360,127,190,26520,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice a hour.",0
Janey 81h,163,43618.70833,2235,0,36,237,153,88,197,3336,129,190,26520,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice a hour.",0
Janey 81h,164,43618.75,2232,0,36,243,160,90,206,3384,123,190,26520,2,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps twice a hour.",0
Janey 81h,165,43618.79167,2227,0,36,241,151,86,204,3264,127,190,26520,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour.",0
Janey 81h,166,43618.83333,2226,0,36,224,150,91,203,3264,127,190,27905,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour.",0
Janey 81h,167,43618.875,2220,0,36,244,154,92,210,3336,125,190,27905,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour. Bumped up choke to 37/128.",0
Janey 81h,168,43618.91667,2210,0,37,242,152,97,212,3456,124,190,27905,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour.",0
Janey 81h,169,43618.95833,2208,0,37,241,153,99,213,3456,125,190,27905,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour.",0
Janey 81h,170,43619,2207,0,37,247,152,100,215,3432,120,195,27905,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour.",0
Janey 81h,171,43619.04167,2203,0,37,222,153,100,217,3480,126,200,27905,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour.",0
Janey 81h,172,43619.08333,2199,0,37,250,155,96,202,3528,124,200,27905,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour.",0
Janey 81h,173,43619.125,2196,0,37,249,149,100,217,3456,126,200,27905,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour.",0
Janey 81h,174,43619.16667,2194,0,37,247,158,96,212,3552,123,200,27905,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour.",0
Janey 81h,175,43619.20833,2188,0,37,247,154,100,208,3432,124,200,27905,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour.",0
Janey 81h,176,43619.25,2184,0,37,249,155,99,210,3288,123,195,27905,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour.",0
Janey 81h,177,43619.29167,2182,0,37,250,151,102,211,3696,127,200,27905,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour.",0
Janey 81h,178,43619.33333,2181,0,37,246,158,101,210,3480,127,200,27905,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour.",0
Janey 81h,179,43619.375,2179,0,37,248,156,100,108,3420,126,200,27905,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour.",0
Janey 81h,180,43619.41667,2178,0,37,251,159,102,212,3456,129,200,27905,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour.",0
Janey 81h,181,43619.45833,2177,0,37,249,161,102,211,3544,130,200,25481,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour.",0
Janey 81h,182,43619.5,2175,0,37,250,158,101,215,3610,130,200,25481,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour.",0
Janey 81h,183,43619.54167,2171,0,37,161,172,100,211,3528,131,205,25481,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour.",0
Janey 81h,184,43619.58333,2166,0,37,263,173,101,207,3552,132,210,25481,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour.",0
Janey 81h,185,43619.625,2160,0,37,259,169,100,200,3336,130,210,25481,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour.",0
Janey 81h,186,43619.66667,2156,0,37,255,167,99,200,3335,131,210,25481,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour.",0
Janey 81h,187,43619.70833,2154,0,37,255,164,100,225,3520,132,210,25481,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour.",0
Janey 81h,188,43619.75,2149,0,37,254,159,98,208,3480,131,200,25481,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour.",0
Janey 81h,189,43619.79167,2145,0,37,249,159,95,210,3504,131,200,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour.",0
Janey 81h,190,43619.83333,2126,0,39,263,164,110,219,3840,130,215,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour.  Choke changed to get rate.",0
Janey 81h,191,43619.875,2125,0,39,264,160,110,226,3744,128,210,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour.",0
Janey 81h,192,43619.91667,2120,0,39,261,158,110,227,3888,128,210,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour.",0
Janey 81h,193,43619.95833,2116,0,39,260,155,111,231,3888,127,210,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour.",0
Janey 81h,194,43620,2115,0,39,257,159,110,229,3768,125,210,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour.",0
Janey 81h,195,43620.04167,2111,0,39,254,159,111,217,3936,127,200,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour.",0
Janey 81h,196,43620.08333,2109,0,39,252,158,109,219,3888,127,210,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour.",0
Janey 81h,197,43620.125,2107,0,39,262,161,110,220,3768,125,220,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour.",0
Janey 81h,198,43620.16667,2102,0,39,258,167,113,233,3912,126,210,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour.",0
Janey 81h,199,43620.20833,2097,0,39,251,161,111,227,3864,125,210,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.   Dumping sand traps once a hour.",0
Janey 81h,200,43620.25,2093,0,39,254,161,114,220,3912,126,210,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas, Oil and H2O to facility.   Dumping sand traps once a hour.",0
Janey 81h,201,43620.29167,2089,0,39,259,165,110,214,3696,130,210,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas, Oil and H2O to facility.   Dumping sand traps once a hour.",0
Janey 81h,202,43620.33333,2085,0,39,261,179,109,212,3792,131,210,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas, Oil and H2O to facility.   Dumping sand traps once a hour.",0
Janey 81h,203,43620.375,2081,0,39,258,175,110,218,3816,130,210,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas, Oil and H2O to facility.   Dumping sand traps once a hour.",0
Janey 81h,204,43620.41667,2079,0,39,260,176,111,218,3720,132,210,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas, Oil and H2O to facility.   Dumping sand traps once a hour.",0
Janey 81h,205,43620.45833,2075,0,39,237,174,108,218,3816,131,200,26520,1,0,"Flowing Well through SKO, manifold and separator. Gas and  Oil  to facility.   Dumping sand traps once a hour. H2O switched back to frac tanks at 10:30 am.",0
Janey 81h,206,43620.5,2072,0,39,239,132,108,220,3792,132,200,26520,1,0,"Flowing Well through SKO, manifold and separator. Gas and  Oil  to facility.   Dumping sand traps once a hour. ",0
Janey 81h,207,43620.54167,2070,0,39,236,174,105,222,3840,134,200,26520,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,208,43620.58333,2067,0,39,240,171,106,220,3816,135,200,26520,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,209,43620.625,2065,0,39,239,169,105,218,4056,133,205,26520,1,0,"Flowing Well through SKO, manifold and separator. Gas and Oil to facility.  Dumping sand traps once an hour. Power back On, on facility at 2:53 pm",0
Janey 81h,210,43620.66667,2059,0,39,261,173,106,220,3768,129,210,26520,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour. Switched H2O back to facility at 3:30 pm",0
Janey 81h,211,43620.70833,2052,0,39,278,172,110,210,4008,129,225,26520,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,212,43620.75,2046,0,39,275,175,107,218,3936,131,225,26520,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,213,43620.79167,2041,0,39,280,177,109,231,4008,129,225,26520,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,214,43620.83333,2036,0,39,280,175,109,230,3960,130,230,26520,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,215,43620.875,2029,0,39,275,175,106,228,3984,130,230,26520,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,216,43620.91667,2024,0,39,275,170,114,233,4248,126,230,26520,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,217,43620.95833,2021,0,39,270,175,110,226,3936,125,225,26520,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,218,43621,2018,0,39,274,177,112,233,4032,125,225,26520,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,219,43621.04167,2007,0,39,286,177,111,237,4128,126,230,26520,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,220,43621.08333,2001,0,39,278,167,109,236,4176,127,220,26520,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,221,43621.125,1995,0,39,282,171,114,235,4272,125,220,26520,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,222,43621.16667,1989,0,39,281,174,111,236,4248,124,225,26520,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,223,43621.20833,1983,0,39,278,167,110,228,4296,123,220,26520,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,224,43621.25,1978,0,39,275,165,109,236,4176,124,220,26520,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,225,43621.29167,1997,0,39,273,170,106,210,3792,124,220,26520,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,226,43621.33333,1995,0,39,265,172,105,223,3768,127,225,26520,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,227,43621.375,1995,0,39,261,162,102,213,4176,127,210,26520,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,228,43621.41667,1993,0,39,263,161,105,220,3432,129,210,26520,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,229,43621.45833,1992,0,39,261,169,106,225,3436,130,210,26520,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,230,43621.5,1990,0,39,269,173,102,226,3408,131,210,26520,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,231,43621.54167,1983,0,39,270,171,105,223,3888,133,215,26520,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,232,43621.58333,1974,0,39,272,162,105,223,3984,130,215,26520,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,233,43621.625,1964,0,40,268,169,106,224,3960,130,210,26520,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour. Bumped up choke to 38/128 at 2:00 pm.",0
Janey 81h,234,43621.66667,1959,0,40,253,160,104,226,3984,131,200,26520,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,235,43621.70833,1955,0,40,259,162,111,247,4104,130,200,26520,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,236,43621.75,1952,0,40,259,160,113,251,3984,130,200,26520,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,237,43621.79167,1946,0,40,263,162,112,225,4176,133,220,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,238,43621.83333,1941,0,40,267,162,110,238,4080,125,220,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,239,43621.875,1937,0,40,264,163,114,236,4176,125,220,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,240,43621.91667,1933,0,40,276,154,112,238,4176,124,220,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,241,43621.95833,1927,0,40,229,160,107,208,3864,125,215,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,242,43622,1922,0,40,279,167,118,233,4296,126,220,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,243,43622.04167,1919,0,40,272,167,108,225,4104,128,210,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,244,43622.08333,1912,0,40,285,168,118,248,4272,128,225,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,245,43622.125,1906,0,40,282,172,119,240,4248,128,230,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,246,43622.16667,1900,0,40,281,167,114,247,4272,127,220,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,247,43622.20833,1895,0,40,289,163,124,250,4392,126,230,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,248,43622.25,1892,0,40,280,161,119,251,4272,128,230,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,249,43622.29167,1886,0,40,271,169,122,250,4200,132,230,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,250,43622.33333,1879,0,40,273,164,123,250,4215,133,230,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,251,43622.375,1875,0,40,278,169,122,250,4320,133,230,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,252,43622.41667,1868,0,40,269,173,123,250,4440,132,230,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,253,43622.45833,1863,0,40,277,165,122,250,4752,130,230,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,254,43622.5,1857,0,40,273,173,126,251,4608,130,230,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,255,43622.54167,1841,0,40,271,170,131,275,4752,130,230,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,256,43622.58333,1819,0,42,279,172,136,277,4800,132,230,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.bumped choke up to a 42/128 size at 1:15 pm.",0
Janey 81h,257,43622.625,1812,0,42,268,176,136,272,5112,130,230,28511,2,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,258,43622.66667,1806,0,42,265,181,136,278,5304,131,230,28511,2,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,259,43622.70833,1800,0,42,271,173,139,282,5280,130,230,28511,2,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,260,43622.75,1793,0,42,329,170,148,285,5376,130,250,28511,2,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,261,43622.79167,1788,0,42,324,171,141,288,5544,135,250,28511,2,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,262,43622.83333,1779,0,42,322,169,147,277,5544,131,250,28511,2,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,263,43622.875,1775,0,42,324,166,142,301,5568,130,255,28511,2,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,264,43622.91667,1769,0,42,325,166,145,293,5640,131,255,28511,2,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,265,43622.95833,1751,0,42,323,166,144,293,5616,132,240,28511,2,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,266,43623,1749,0,42,325,158,140,269,5376,133,250,28511,2,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,267,43623.04167,1747,0,42,322,160,145,289,5424,130,245,28511,2,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,268,43623.08333,1742,0,42,326,166,146,290,5664,129,250,28511,2,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,269,43623.125,1731,0,42,329,166,145,289,5616,128,250,28511,2,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,270,43623.16667,1726,0,42,328,166,149,294,5664,129,245,28511,2,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,271,43623.20833,1719,0,42,328,158,151,300,5760,130,250,28511,2,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,272,43623.25,1710,0,42,326,157,154,312,6000,131,250,28511,2,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,273,43623.29167,1700,0,42,322,166,151,284,5568,133,260,28511,2,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,274,43623.33333,1691,0,42,319,164,151,297,5784,130,255,28511,2,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,275,43623.375,1686,0,42,323,164,152,297,5880,131,260,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,276,43623.41667,1679,0,42,333,163,152,305,5736,132,250,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,277,43623.45833,1672,0,42,332,157,151,302,5736,133,250,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,278,43623.5,1663,0,42,334,162,152,311,5736,134,250,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,279,43623.54167,1667,0,42,333,150,153,299,5760,134,250,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,280,43623.58333,1651,0,42,335,145,155,311,5880,131,245,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,281,43623.625,1642,0,44,335,168,157,310,5808,137,250,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.  Choke change 44/128.",0
Janey 81h,282,43623.66667,1623,0,44,352,166,164,322,5904,138,260,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,283,43623.70833,1608,0,46,355,178,165,328,5952,134,265,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour. Choke change 46/128.",0
Janey 81h,284,43623.75,1598,0,46,364,178,164,323,6024,135,270,28511,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,285,43623.79167,1588,0,46,356,182,164,324,6096,135,270,29118,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,286,43623.83333,1581,0,46,366,177,175,335,6288,133,275,29118,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,287,43623.875,1574,0,46,366,179,174,343,6408,131,270,29118,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,288,43623.91667,1567,0,46,364,180,168,345,6192,133,270,29118,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,289,43623.95833,1561,0,46,364,177,166,310,6336,133,270,29118,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,290,43624,1555,0,46,363,172,169,337,6480,132,270,29118,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,291,43624.04167,1549,0,46,363,171,171,332,6576,129,270,29118,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,292,43624.08333,1542,0,46,362,172,172,330,6504,130,270,29118,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,293,43624.125,1536,0,46,362,169,171,330,6456,129,270,29118,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,294,43624.16667,1530,0,46,362,173,171,326,6456,130,270,29118,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,295,43624.20833,1525,0,46,362,171,173,328,6576,129,270,29118,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,296,43624.25,1521,0,46,363,170,173,328,6574,128,270,29118,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,297,43624.29167,1514,0,46,364,167,168,323,6384,129,270,29118,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,298,43624.33333,1508,0,46,363,171,173,322,6360,129,270,29118,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,299,43624.375,1501,0,46,365,166,169,332,6360,131,270,29118,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,300,43624.41667,1490,0,46,366,165,170,328,6288,130,270,29118,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.bumped choke up to 48/128 size to reach a 550 bbl's rate.",0
Janey 81h,301,43624.45833,1475,0,48,366,166,171,325,7008,129,270,29118,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,302,43624.5,1468,0,48,364,168,173,345,7120,132,270,29118,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.",0
Janey 81h,303,43624.54167,1459,0,50,364,170,179,350,6696,133,270,29118,1,0,"Flowing Well through SKO, manifold and separator. Gas, H2O and Oil to facility.  Dumping sand traps once an hour.Bumped up choke to 50/128 at 12:30 pm.",0
