Q_liq,psi,temp,gor,wcut,ID,TVD,fbhp
6768,1750,100,1.033730159,0.70212766,6.094,10000,5478.01
6768,1745,100,1.0625,0.70212766,6.094,10000,5458.27
6720,1745,100,1.016566265,0.703571429,6.094,10000,5482.39
6696,1745,100,1.033234127,0.698924731,6.094,10000,5464.57
6720,1745,100,1.048115079,0.7,6.094,10000,5460.3
6672,1740,100,1.066056911,0.705035971,6.094,10000,5456.72
6672,1740,100,1.017570281,0.701438849,6.094,10000,5472.75
6552,1735,100,1.094004065,0.6996337,6.094,10000,5427.06
6624,1730,100,1.203125,0.710144928,6.094,10000,5392.74
6744,1725,100,1.106927711,0.704626335,6.094,10000,5420.63
6552,1720,100,1.160493827,0.703296703,6.094,10000,5387.86
6648,1715,100,1.175813008,0.703971119,6.094,10000,5375.2
6576,1715,100,1.169270833,0.708029197,6.094,10000,5388.18
6576,1715,100,1.191358025,0.704379562,6.094,10000,5369.51
6672,1710,100,1.149598394,0.701438849,6.094,10000,5377.99
6600,1710,100,1.177845528,0.701818182,6.094,10000,5364.55
6552,1705,100,1.181434599,0.710622711,6.094,10000,5375.12
6528,1705,100,1.190104167,0.705882353,6.094,10000,5362.03
6576,1700,100,1.205761317,0.704379562,6.094,10000,5347.15
6624,1700,100,1.180555556,0.706521739,6.094,10000,5361.89
6576,1695,100,1.122395833,0.708029197,6.094,10000,5385.74
6528,1695,100,1.151898734,0.709558824,6.094,10000,5376.49
6528,1695,100,1.161979167,0.705882353,6.094,10000,5362.73
6576,1690,100,1.120884774,0.704379562,6.094,10000,5373.86
6528,1690,100,1.205729167,0.705882353,6.094,10000,5336.86
6576,1685,100,1.119791667,0.708029197,6.094,10000,5375.96
6552,1685,100,1.124485597,0.703296703,6.094,10000,5364.78
6552,1680,100,1.168229167,0.706959707,6.094,10000,5345.87
6456,1680,100,1.165611814,0.706319703,6.094,10000,5345.58
6528,1675,100,1.132291667,0.705882353,6.094,10000,5355.61
6480,1675,100,1.180379747,0.707407407,6.094,10000,5336.18
6432,1670,100,1.13185654,0.705223881,6.094,10000,5348.96
6432,1665,100,1.120726496,0.708955224,6.094,10000,5355.43
6432,1660,100,1.165611814,0.705223881,6.094,10000,5321.44
6360,1655,100,1.175105485,0.701886792,6.094,10000,5302.84
6360,1655,100,1.14957265,0.705660377,6.094,10000,5323.47
6336,1650,100,1.166666667,0.704545455,6.094,10000,5308.56
6336,1650,100,1.125,0.700757576,6.094,10000,5318.78
6264,1645,100,1.078525641,0.701149425,6.094,10000,5336.35
6240,1645,100,1.097222222,0.7,6.094,10000,5326.1
6288,1640,100,1.128164557,0.698473282,6.094,10000,5301.94
6240,1640,100,1.127136752,0.7,6.094,10000,5305.3
6240,1635,100,1.117521368,0.7,6.094,10000,5303.95
6216,1635,100,1.066239316,0.698841699,6.094,10000,5326.36
6192,1635,100,1.073839662,0.69379845,6.094,10000,5313.52
6264,1630,100,1.043248945,0.697318008,6.094,10000,5330.64
6312,1630,100,1.109375,0.69581749,6.094,10000,5293.98
6192,1630,100,1.078586498,0.69379845,6.094,10000,5305.96
6264,1625,100,1.0578125,0.69348659,6.094,10000,5309.15
6216,1625,100,1.084388186,0.694980695,6.094,10000,5300.21
6216,1620,100,1.110416667,0.691119691,6.094,10000,5273.37
6168,1620,100,1.146624473,0.692607004,6.094,10000,5257.82
6144,1615,100,1.091244726,0.69140625,6.094,10000,5276.86
6144,1615,100,1.075320513,0.6953125,6.094,10000,5293.81
6168,1615,100,1.058544304,0.692607004,6.094,10000,5296.15
6120,1610,100,1.135548523,0.690196078,6.094,10000,5246.85
6048,1610,100,1.087606838,0.69047619,6.094,10000,5271.12
6024,1605,100,1.09757384,0.685258964,6.094,10000,5251.19
6048,1600,100,1.060654008,0.686507937,6.094,10000,5267.28
6024,1600,100,1.137286325,0.689243028,6.094,10000,5233.01
6000,1595,100,1.098290598,0.688,6.094,10000,5245.02
5928,1590,100,1.091991342,0.688259109,6.094,10000,5242.76
5808,1585,100,1.203888889,0.690082645,6.094,10000,5183.28
7488,1525,100,1.174092409,0.676282051,6.094,10000,5103.09
7320,1510,100,1.209183673,0.678688525,6.094,10000,5071.48
7200,1505,100,1.163596491,0.683333333,6.094,10000,5098.7
7176,1500,100,1.273003472,0.678929766,6.094,10000,5025.69
7392,1500,100,1.094736842,0.691558442,6.094,10000,5146.67
7416,1500,100,1.191046099,0.69579288,6.094,10000,5105.98
7272,1495,100,1.161684783,0.696369637,6.094,10000,5114.72
7248,1495,100,1.124551971,0.69205298,6.094,10000,5125.44
7344,1490,100,1.091755319,0.692810458,6.094,10000,5139.09
7344,1490,100,1.114695341,0.696078431,6.094,10000,5132.57
7272,1485,100,1.109601449,0.696369637,6.094,10000,5129.71
7272,1480,100,1.115143369,0.693069307,6.094,10000,5114.83
