well_name,flowback_days,liquid_rate,surface_pressure,temp,gor,water_cut,fbhp,sand_hr,cum_sand,choke
Griffin 2h,9.583333333,4536,1134,100,3.819,0.804232804,5631.43,,7223,64
Griffin 2h,9.625,4176,1147,100,3.85,0.810344828,5520.44,,7223,64
Griffin 2h,9.666666667,4512,1134,100,3.745,0.813829787,5666.14,,7223,64
Griffin 2h,9.708333333,4848,1140,100,3.323,0.801980198,5849.65,,7223,64
Griffin 2h,9.75,3768,1146,100,4.527,0.815286624,5271.11,,7223,64
Griffin 2h,9.791666667,4992,1143,100,3.428,0.807692308,5916.25,,7223,64
Griffin 2h,9.833333333,4104,1147,100,3.744,0.795321637,5454.61,,7223,64
Griffin 2h,9.875,4128,1137,100,4.03,0.813953488,5472.09,,7223,64
Griffin 2h,9.916666667,5088,1128,100,3.182,0.806603774,5978.19,,7223,64
Griffin 2h,9.958333333,3792,1108,100,3.481,0.803797468,5368.46,,7223,64
Griffin 2h,10,4248,1122,100,4.232,0.81920904,5489.16,,7223,64
Griffin 2h,10.04166667,4320,1119,100,3.952,0.811111111,5525.88,19,7242,64
Griffin 2h,10.08333333,4416,1125,100,3.898,0.804347826,5557.82,,7242,64
Griffin 2h,10.125,4368,1139,100,3.998,0.802197802,5534.56,,7242,64
Griffin 2h,10.16666667,4344,1138,100,3.368,0.801104972,5629.73,,7242,64
Griffin 2h,10.20833333,4440,1140,100,3.445,0.794594595,5631.62,,7242,64
Griffin 2h,10.25,4488,1118,100,3.495,0.807486631,5657.08,,7242,64
Griffin 2h,10.29166667,4416,1141,100,3.615,0.804347826,5624.26,,7242,64
Griffin 2h,10.33333333,4272,1126,100,4.037,0.808988764,5495.14,,7242,64
Griffin 2h,10.375,3720,1126,100,3.646,0.767741935,5196.59,,7242,64
Griffin 2h,10.41666667,3744,1125,100,3.503,0.769230769,5238.32,,7242,64
Griffin 2h,10.45833333,5496,1133,100,3.792,0.847161572,6207.29,,7242,64
Griffin 2h,10.5,4440,1120,100,3.417,0.8,5628.03,,7242,64
Griffin 2h,10.54166667,4872,1117,100,3.619,0.822660099,5849.48,22,7264,64
Griffin 2h,10.58333333,3888,1125,100,3.924,0.783950617,5266.82,,7264,64
Griffin 2h,10.625,4800,1130,100,3.273,0.815,5871.95,,7264,64
Griffin 2h,10.66666667,3864,1147,100,4.444,0.795031056,5245.7,,7264,64
Griffin 2h,10.70833333,4464,1123,100,3.878,0.806451613,5585.34,,7264,64
Griffin 2h,10.75,5256,1124,100,4.024,0.821917808,5966.47,,7264,64
Griffin 2h,10.79166667,4368,1136,100,3.924,0.813186813,5580.28,,7264,64
Griffin 2h,10.83333333,4344,1113,100,3.541,0.79558011,5539.4,,7264,64
Griffin 2h,10.875,4224,1110,100,3.565,0.806818182,5524.76,,7264,64
Griffin 2h,10.91666667,4320,1110,100,3.339,0.75,5419.99,,7264,64
Griffin 2h,10.95833333,4200,1105,100,3.096,0.8,5588.51,,7264,64
Griffin 2h,11,4368,1111,100,4.069,0.813186813,5524.86,,7264,64
Griffin 2h,11.04166667,4296,1110,100,3.827,0.804469274,5499.44,21,7285,64
Griffin 2h,11.08333333,4368,1103,100,3.437,0.796703297,5559.58,,7285,64
Griffin 2h,11.125,4296,1107,100,3.416,0.798882682,5550.23,,7285,64
Griffin 2h,11.16666667,4416,1103,100,3.888,0.804347826,5529.57,,7285,64
Griffin 2h,11.20833333,4272,1131,100,3.822,0.792134831,5476.4,,7285,64
Griffin 2h,11.25,4344,1130,100,4.167,0.79558011,5467.2,,7285,64
Griffin 2h,11.29166667,4248,1100,100,3.587,0.813559322,5543.86,,7285,64
Griffin 2h,11.33333333,4320,110,100,3.664,0.8,4130.17,,7285,64
Griffin 2h,11.375,4320,1109,100,3.503,0.8,5546.78,,7285,64
Griffin 2h,11.41666667,4272,1116,100,4.2,0.803370787,5438.32,,7285,64
Griffin 2h,11.45833333,4296,1111,100,3.495,0.793296089,5517.82,,7285,64
Griffin 2h,11.5,4224,1110,100,3.822,0.8125,5501.14,,7285,64
Griffin 2h,11.54166667,4296,1110,100,3.723,0.804469274,5516.41,,7285,64
Griffin 2h,11.58333333,4296,1113,100,3.378,0.793296089,5545.78,,7285,64
Griffin 2h,11.625,4488,1110,100,3.25,0.79144385,5638.24,,7285,64
Griffin 2h,11.66666667,4320,1109,100,3.666,0.794444444,5499.16,,7285,64
Griffin 2h,11.70833333,4224,1108,100,3.833,0.795454545,5434.64,,7285,64
Griffin 2h,11.75,4152,1103,100,3.884,0.815028902,5462.8,,7285,64
Griffin 2h,11.79166667,4656,1108,100,3.476,0.804123711,5705,,7285,64
Griffin 2h,11.83333333,4152,1105,100,4.135,0.809248555,5403.26,,7285,64
Griffin 2h,11.875,4032,1103,100,3.903,0.803571429,5368.3,,7285,64
Griffin 2h,11.91666667,4344,1110,100,3.731,0.801104972,5522.57,,7285,64
Griffin 2h,11.95833333,4032,1102,100,4.182,0.80952381,5344.17,,7285,64
Griffin 2h,12,4392,1090,100,3.875,0.808743169,5519.27,,7285,64
Griffin 2h,12.04166667,4320,1091,100,3.579,0.8,5508.61,30,7315,64
Griffin 2h,12.08333333,4080,1095,100,3.591,0.805882353,5440.72,,7315,64
Griffin 2h,12.125,4296,1087,100,3.527,0.804469274,5519.01,,7315,64
